,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,C02911226,灌腸管,1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,C02911226,灌腸管,1.0,2022-01-11,True,2,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,C02911226,灌腸管,1.0,2022-01-13,True,2,2022,5.0,2.0,202201.0,T-不計價
3,DLI1,C02911226,灌腸管,1.0,2022-01-13,True,2,2022,5.0,2.0,202201.0,T-不計價
4,DLI1,C02911226,灌腸管,1.0,2022-02-07,True,6,2022,5.0,2.0,202202.0,T-不計價
5,DLI1,C02911226,灌腸管,1.0,2022-02-21,True,8,2022,5.0,2.0,202202.0,T-不計價
6,DLI1,C02911226,灌腸管,1.0,2022-02-26,False,8,2022,5.0,2.0,202202.0,T-不計價
7,DLI1,C02911226,灌腸管,1.0,2022-02-27,False,8,2022,5.0,2.0,202202.0,T-不計價
8,DLI1,C02911226,灌腸管,1.0,2022-03-14,True,11,2022,5.0,2.0,202203.0,T-不計價
9,DLI1,C02911226,灌腸管,1.0,2022-03-14,True,11,2022,5.0,2.0,202203.0,T-不計價
10,DLI1,C02911226,灌腸管,1.0,2022-03-28,True,13,2022,5.0,2.0,202203.0,T-不計價
11,DLI1,C02911226,灌腸管,1.0,2022-04-06,True,14,2022,3.0,4.0,202204.0,T-不計價
12,DLI1,C02911226,灌腸管,1.0,2022-05-01,False,17,2022,5.0,2.0,202205.0,T-不計價
13,DLI1,C02911226,灌腸管,1.0,2022-05-11,True,19,2022,5.0,2.0,202205.0,T-不計價
14,DLI1,C02911226,灌腸管,1.0,2022-05-16,True,20,2022,5.0,2.0,202205.0,T-不計價
15,DLI1,C02911226,灌腸管,1.0,2022-05-17,True,20,2022,5.0,2.0,202205.0,T-不計價
16,DLI1,C02911226,灌腸管,1.0,2022-05-31,True,22,2022,4.0,3.0,202205.0,T-不計價
17,DLI1,C02911226,灌腸管,1.0,2022-06-09,True,23,2022,5.0,2.0,202206.0,T-不計價
18,DLI1,C02911226,灌腸管,2.0,2022-07-09,False,27,2022,5.0,2.0,202207.0,T-不計價
19,DLI1,C02911226,灌腸管,1.0,2022-07-11,True,28,2022,5.0,2.0,202207.0,T-不計價
20,DLI1,C02911226,灌腸管,1.0,2022-07-12,True,28,2022,5.0,2.0,202207.0,T-不計價
21,DLI1,C02911226,灌腸管,1.0,2022-07-17,False,28,2022,5.0,2.0,202207.0,T-不計價
22,DLI1,C02911226,灌腸管,1.0,2022-07-24,False,29,2022,5.0,2.0,202207.0,T-不計價
23,DLI1,C02911226,灌腸管,1.0,2022-08-03,True,31,2022,5.0,2.0,202208.0,T-不計價
24,DLI1,C02911226,灌腸管,1.0,2022-08-16,True,33,2022,5.0,2.0,202208.0,T-不計價
25,DLI1,C02911226,灌腸管,1.0,2022-09-26,True,39,2022,5.0,2.0,202209.0,T-不計價
26,DLI1,C02911226,灌腸管,1.0,2022-10-10,True,41,2022,4.0,3.0,202210.0,T-不計價
27,DLI1,C02911226,灌腸管,1.0,2022-10-21,True,42,2022,5.0,2.0,202210.0,T-不計價
28,DLI1,C02911226,灌腸管,1.0,2022-10-28,True,43,2022,5.0,2.0,202210.0,T-不計價
29,DLI1,C02911226,灌腸管,1.0,2022-01-02,False,52,2022,5.0,3.0,202201.0,T-不計價
