,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
3,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
4,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
5,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
6,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
7,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-04,True,1,2022,5.0,2.0,202201.0,T-不計價
8,DLI1,A00120504,50cc塑膠注射空針-非螺紋,9.0,2022-01-04,True,1,2022,5.0,2.0,202201.0,T-不計價
9,DLI1,A00120504,50cc塑膠注射空針-非螺紋,6.0,2022-01-05,True,1,2022,5.0,2.0,202201.0,T-不計價
10,DLI1,A00120504,50cc塑膠注射空針-非螺紋,5.0,2022-01-05,True,1,2022,5.0,2.0,202201.0,T-不計價
11,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-05,True,1,2022,5.0,2.0,202201.0,T-不計價
12,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-05,True,1,2022,5.0,2.0,202201.0,T-不計價
13,DLI1,A00120504,50cc塑膠注射空針-非螺紋,5.0,2022-01-06,True,1,2022,5.0,2.0,202201.0,T-不計價
14,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-06,True,1,2022,5.0,2.0,202201.0,T-不計價
15,DLI1,A00120504,50cc塑膠注射空針-非螺紋,7.0,2022-01-06,True,1,2022,5.0,2.0,202201.0,T-不計價
16,DLI1,A00120504,50cc塑膠注射空針-非螺紋,7.0,2022-01-06,True,1,2022,5.0,2.0,202201.0,T-不計價
17,DLI1,A00120504,50cc塑膠注射空針-非螺紋,18.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,T-不計價
18,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,T-不計價
19,DLI1,A00120504,50cc塑膠注射空針-非螺紋,6.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,T-不計價
20,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,T-不計價
21,DLI1,A00120504,50cc塑膠注射空針-非螺紋,3.0,2022-01-08,False,1,2022,5.0,2.0,202201.0,T-不計價
22,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-08,False,1,2022,5.0,2.0,202201.0,T-不計價
23,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-09,False,1,2022,5.0,2.0,202201.0,T-不計價
24,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-09,False,1,2022,5.0,2.0,202201.0,T-不計價
25,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-09,False,1,2022,5.0,2.0,202201.0,T-不計價
26,DLI1,A00120504,50cc塑膠注射空針-非螺紋,6.0,2022-01-09,False,1,2022,5.0,2.0,202201.0,T-不計價
27,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-10,True,2,2022,5.0,2.0,202201.0,T-不計價
28,DLI1,A00120504,50cc塑膠注射空針-非螺紋,4.0,2022-01-10,True,2,2022,5.0,2.0,202201.0,T-不計價
29,DLI1,A00120504,50cc塑膠注射空針-非螺紋,4.0,2022-01-10,True,2,2022,5.0,2.0,202201.0,T-不計價
30,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-11,True,2,2022,5.0,2.0,202201.0,T-不計價
31,DLI1,A00120504,50cc塑膠注射空針-非螺紋,4.0,2022-01-11,True,2,2022,5.0,2.0,202201.0,T-不計價
32,DLI1,A00120504,50cc塑膠注射空針-非螺紋,4.0,2022-01-11,True,2,2022,5.0,2.0,202201.0,T-不計價
33,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-11,True,2,2022,5.0,2.0,202201.0,T-不計價
34,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-12,True,2,2022,5.0,2.0,202201.0,T-不計價
35,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-12,True,2,2022,5.0,2.0,202201.0,T-不計價
36,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-12,True,2,2022,5.0,2.0,202201.0,T-不計價
37,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-12,True,2,2022,5.0,2.0,202201.0,T-不計價
38,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-12,True,2,2022,5.0,2.0,202201.0,T-不計價
39,DLI1,A00120504,50cc塑膠注射空針-非螺紋,1.0,2022-01-12,True,2,2022,5.0,2.0,202201.0,T-不計價
40,DLI1,A00120504,50cc塑膠注射空針-非螺紋,2.0,2022-01-12,True,2,2022,5.0,2.0,202201.0,T-不計價
