,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-01-16,False,2,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-01-23,False,3,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-01-24,True,4,2022,5.0,2.0,202201.0,T-不計價
3,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-02-07,True,6,2022,5.0,2.0,202202.0,T-不計價
4,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-02-07,True,6,2022,5.0,2.0,202202.0,T-不計價
5,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,2022-02-07,True,6,2022,5.0,2.0,202202.0,T-不計價
6,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-02-08,True,6,2022,5.0,2.0,202202.0,T-不計價
7,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-02-09,True,6,2022,5.0,2.0,202202.0,T-不計價
8,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-02-18,True,7,2022,5.0,2.0,202202.0,T-不計價
9,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-02-23,True,8,2022,5.0,2.0,202202.0,T-不計價
10,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,2022-02-24,True,8,2022,5.0,2.0,202202.0,T-不計價
11,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-02-25,True,8,2022,5.0,2.0,202202.0,T-不計價
12,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-03-06,False,9,2022,4.0,3.0,202203.0,T-不計價
13,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-03-09,True,10,2022,5.0,2.0,202203.0,T-不計價
14,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-03-18,True,11,2022,5.0,2.0,202203.0,T-不計價
15,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-03-19,False,11,2022,5.0,2.0,202203.0,T-不計價
16,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-03-22,True,12,2022,5.0,2.0,202203.0,T-不計價
17,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-03-24,True,12,2022,5.0,2.0,202203.0,T-不計價
18,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-02,True,13,2022,5.0,2.0,202204.0,T-不計價
19,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-12,True,15,2022,5.0,2.0,202204.0,T-不計價
20,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-12,True,15,2022,5.0,2.0,202204.0,T-不計價
21,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-15,True,15,2022,5.0,2.0,202204.0,T-不計價
22,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-19,True,16,2022,5.0,2.0,202204.0,T-不計價
23,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-19,True,16,2022,5.0,2.0,202204.0,T-不計價
24,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-19,True,16,2022,5.0,2.0,202204.0,T-不計價
25,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-04-24,True,16,2022,5.0,2.0,202204.0,T-不計價
26,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-05-02,False,18,2022,5.0,2.0,202205.0,T-不計價
27,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-06-18,False,24,2022,5.0,2.0,202206.0,T-不計價
28,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-07-31,False,30,2022,5.0,2.0,202207.0,T-不計價
29,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-08-06,False,31,2022,5.0,2.0,202208.0,T-不計價
30,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-08-15,True,33,2022,5.0,2.0,202208.0,T-不計價
31,DLI1,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,2022-12-26,True,52,2022,5.0,3.0,202212.0,T-不計價
