,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,T01612024,不再吸入口罩,1.0,2022-01-11,True,2,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,T01612024,不再吸入口罩,1.0,2022-02-13,False,6,2022,5.0,2.0,202202.0,T-不計價
2,DLI1,T01612024,不再吸入口罩,1.0,2022-05-02,False,18,2022,5.0,2.0,202205.0,T-不計價
3,DLI1,T01612024,不再吸入口罩,1.0,2022-05-07,True,18,2022,5.0,2.0,202205.0,T-不計價
4,DLI1,T01612024,不再吸入口罩,1.0,2022-05-16,True,20,2022,5.0,2.0,202205.0,T-不計價
5,DLI1,T01612024,不再吸入口罩,1.0,2022-05-17,True,20,2022,5.0,2.0,202205.0,T-不計價
6,DLI1,T01612024,不再吸入口罩,1.0,2022-05-28,False,21,2022,5.0,2.0,202205.0,T-不計價
7,DLI1,T01612024,不再吸入口罩,1.0,2022-07-15,True,28,2022,5.0,2.0,202207.0,T-不計價
8,DLI1,T01612024,不再吸入口罩,1.0,2022-07-23,False,29,2022,5.0,2.0,202207.0,T-不計價
9,DLI1,T01612024,不再吸入口罩,1.0,2022-07-30,False,30,2022,5.0,2.0,202207.0,T-不計價
10,DLI1,T01612024,不再吸入口罩,1.0,2022-08-01,True,31,2022,5.0,2.0,202208.0,T-不計價
11,DLI1,T01612024,不再吸入口罩,1.0,2022-08-06,False,31,2022,5.0,2.0,202208.0,T-不計價
12,DLI1,T01612024,不再吸入口罩,1.0,2022-08-29,True,35,2022,5.0,2.0,202208.0,T-不計價
13,DLI1,T01612024,不再吸入口罩,1.0,2022-09-16,True,37,2022,5.0,2.0,202209.0,T-不計價
14,DLI1,T01612024,不再吸入口罩,1.0,2022-10-05,False,40,2022,5.0,2.0,202210.0,T-不計價
15,DLI1,T01612024,不再吸入口罩,1.0,2022-10-13,True,41,2022,4.0,3.0,202210.0,T-不計價
16,DLI1,T01612024,不再吸入口罩,1.0,2022-10-19,True,42,2022,5.0,2.0,202210.0,T-不計價
17,DLI1,T01612024,不再吸入口罩,1.0,2022-10-27,True,43,2022,5.0,2.0,202210.0,T-不計價
18,DLI1,T01612024,不再吸入口罩,1.0,2022-11-02,True,44,2022,5.0,2.0,202211.0,T-不計價
19,DLI1,T01612024,不再吸入口罩,1.0,2022-11-11,True,45,2022,5.0,2.0,202211.0,T-不計價
20,DLI1,T01612024,不再吸入口罩,1.0,2022-11-18,True,46,2022,5.0,2.0,202211.0,T-不計價
21,DLI1,T01612024,不再吸入口罩,1.0,2022-11-21,True,47,2022,5.0,2.0,202211.0,T-不計價
22,DLI1,T01612024,不再吸入口罩,1.0,2022-11-25,True,47,2022,5.0,2.0,202211.0,T-不計價
23,DLI1,T01612024,不再吸入口罩,1.0,2022-11-28,True,48,2022,5.0,2.0,202211.0,T-不計價
24,DLI1,T01612024,不再吸入口罩,1.0,2022-12-03,False,48,2022,5.0,2.0,202212.0,T-不計價
25,DLI1,T01612024,不再吸入口罩,1.0,2022-12-15,True,50,2022,5.0,2.0,202212.0,T-不計價
