,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,C02514164,矽質胃管  16FR,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,C-計價
1,DLI1,C02514164,矽質胃管  16FR,1.0,2022-01-11,True,2,2022,5.0,2.0,202201.0,C-計價
2,DLI1,C02514164,矽質胃管  16FR,1.0,2022-01-17,True,3,2022,5.0,2.0,202201.0,C-計價
3,DLI1,C02514164,矽質胃管  16FR,1.0,2022-01-24,True,4,2022,5.0,2.0,202201.0,C-計價
4,DLI1,C02514164,矽質胃管  16FR,1.0,2022-01-25,True,4,2022,5.0,2.0,202201.0,C-計價
5,DLI1,C02514164,矽質胃管  16FR,1.0,2022-02-01,False,5,2022,0.0,7.0,202202.0,C-計價
6,DLI1,C02514164,矽質胃管  16FR,1.0,2022-02-01,False,5,2022,0.0,7.0,202202.0,C-計價
7,DLI1,C02514164,矽質胃管  16FR,1.0,2022-02-11,True,6,2022,5.0,2.0,202202.0,C-計價
8,DLI1,C02514164,矽質胃管  16FR,1.0,2022-02-15,True,7,2022,5.0,2.0,202202.0,C-計價
9,DLI1,C02514164,矽質胃管  16FR,1.0,2022-03-08,True,10,2022,5.0,2.0,202203.0,C-計價
10,DLI1,C02514164,矽質胃管  16FR,1.0,2022-03-10,True,10,2022,5.0,2.0,202203.0,C-計價
11,DLI1,C02514164,矽質胃管  16FR,1.0,2022-03-11,True,10,2022,5.0,2.0,202203.0,C-計價
12,DLI1,C02514164,矽質胃管  16FR,1.0,2022-03-28,True,13,2022,5.0,2.0,202203.0,C-計價
13,DLI1,C02514164,矽質胃管  16FR,1.0,2022-03-30,True,13,2022,5.0,2.0,202203.0,C-計價
14,DLI1,C02514164,矽質胃管  16FR,1.0,2022-04-11,True,15,2022,5.0,2.0,202204.0,C-計價
15,DLI1,C02514164,矽質胃管  16FR,1.0,2022-04-12,True,15,2022,5.0,2.0,202204.0,C-計價
16,DLI1,C02514164,矽質胃管  16FR,1.0,2022-04-14,True,15,2022,5.0,2.0,202204.0,C-計價
17,DLI1,C02514164,矽質胃管  16FR,1.0,2022-04-20,True,16,2022,5.0,2.0,202204.0,C-計價
18,DLI1,C02514164,矽質胃管  16FR,1.0,2022-04-27,True,17,2022,5.0,2.0,202204.0,C-計價
19,DLI1,C02514164,矽質胃管  16FR,1.0,2022-05-02,False,18,2022,5.0,2.0,202205.0,C-計價
20,DLI1,C02514164,矽質胃管  16FR,1.0,2022-05-12,True,19,2022,5.0,2.0,202205.0,C-計價
21,DLI1,C02514164,矽質胃管  16FR,1.0,2022-05-24,True,21,2022,5.0,2.0,202205.0,C-計價
22,DLI1,C02514164,矽質胃管  16FR,1.0,2022-05-25,True,21,2022,5.0,2.0,202205.0,C-計價
23,DLI1,C02514164,矽質胃管  16FR,1.0,2022-06-10,True,23,2022,5.0,2.0,202206.0,C-計價
24,DLI1,C02514164,矽質胃管  16FR,1.0,2022-06-17,True,24,2022,5.0,2.0,202206.0,C-計價
25,DLI1,C02514164,矽質胃管  16FR,1.0,2022-07-04,True,27,2022,5.0,2.0,202207.0,C-計價
26,DLI1,C02514164,矽質胃管  16FR,1.0,2022-07-25,True,30,2022,5.0,2.0,202207.0,C-計價
27,DLI1,C02514164,矽質胃管  16FR,1.0,2022-08-01,True,31,2022,5.0,2.0,202208.0,C-計價
28,DLI1,C02514164,矽質胃管  16FR,1.0,2022-08-02,True,31,2022,5.0,2.0,202208.0,C-計價
29,DLI1,C02514164,矽質胃管  16FR,1.0,2022-08-02,True,31,2022,5.0,2.0,202208.0,C-計價
30,DLI1,C02514164,矽質胃管  16FR,1.0,2022-08-26,True,34,2022,5.0,2.0,202208.0,C-計價
31,DLI1,C02514164,矽質胃管  16FR,1.0,2022-09-14,True,37,2022,5.0,2.0,202209.0,C-計價
32,DLI1,C02514164,矽質胃管  16FR,1.0,2022-10-18,True,42,2022,5.0,2.0,202210.0,C-計價
33,DLI1,C02514164,矽質胃管  16FR,1.0,2022-11-04,True,44,2022,5.0,2.0,202211.0,C-計價
34,DLI1,C02514164,矽質胃管  16FR,1.0,2022-11-09,True,45,2022,5.0,2.0,202211.0,C-計價
35,DLI1,C02514164,矽質胃管  16FR,1.0,2022-11-16,True,46,2022,5.0,2.0,202211.0,C-計價
36,DLI1,C02514164,矽質胃管  16FR,1.0,2022-11-17,True,46,2022,5.0,2.0,202211.0,C-計價
37,DLI1,C02514164,矽質胃管  16FR,1.0,2022-12-08,True,49,2022,5.0,2.0,202212.0,C-計價
38,DLI1,C02514164,矽質胃管  16FR,1.0,2022-12-16,True,50,2022,5.0,2.0,202212.0,C-計價
39,DLI1,C02514164,矽質胃管  16FR,1.0,2022-12-19,True,51,2022,5.0,2.0,202212.0,C-計價
40,DLI1,C02514164,矽質胃管  16FR,1.0,2022-12-27,True,52,2022,5.0,3.0,202212.0,C-計價
41,DLI1,C02514164,矽質胃管  16FR,1.0,2022-12-31,False,52,2022,5.0,3.0,202212.0,C-計價
