,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-02-05,False,5,2022,0.0,7.0,202202.0,T-不計價
1,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-02-22,True,8,2022,5.0,2.0,202202.0,T-不計價
2,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-03-26,False,12,2022,5.0,2.0,202203.0,T-不計價
3,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-04-10,False,14,2022,3.0,4.0,202204.0,T-不計價
4,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-04-13,True,15,2022,5.0,2.0,202204.0,T-不計價
5,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-04-18,True,16,2022,5.0,2.0,202204.0,T-不計價
6,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-05-26,True,21,2022,5.0,2.0,202205.0,T-不計價
7,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-06-27,True,26,2022,5.0,2.0,202206.0,T-不計價
8,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-09,False,27,2022,5.0,2.0,202207.0,T-不計價
9,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-15,True,28,2022,5.0,2.0,202207.0,T-不計價
10,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-16,False,28,2022,5.0,2.0,202207.0,T-不計價
11,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-21,True,29,2022,5.0,2.0,202207.0,T-不計價
12,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-22,True,29,2022,5.0,2.0,202207.0,T-不計價
13,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-23,False,29,2022,5.0,2.0,202207.0,T-不計價
14,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-27,True,30,2022,5.0,2.0,202207.0,T-不計價
15,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-27,True,30,2022,5.0,2.0,202207.0,T-不計價
16,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-28,True,30,2022,5.0,2.0,202207.0,T-不計價
17,DLI1,B03215340,嬰幼兒專用膠帶,2.0,2022-07-30,False,30,2022,5.0,2.0,202207.0,T-不計價
18,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-07-31,False,30,2022,5.0,2.0,202207.0,T-不計價
19,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-08-01,True,31,2022,5.0,2.0,202208.0,T-不計價
20,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-08-03,True,31,2022,5.0,2.0,202208.0,T-不計價
21,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-08-04,True,31,2022,5.0,2.0,202208.0,T-不計價
22,DLI1,B03215340,嬰幼兒專用膠帶,3.0,2022-08-05,True,31,2022,5.0,2.0,202208.0,T-不計價
23,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-08-09,True,32,2022,5.0,2.0,202208.0,T-不計價
24,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-08-13,False,32,2022,5.0,2.0,202208.0,T-不計價
25,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-09-20,True,38,2022,5.0,2.0,202209.0,T-不計價
26,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-09-30,True,39,2022,5.0,2.0,202209.0,T-不計價
27,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-10-08,True,40,2022,5.0,2.0,202210.0,T-不計價
28,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-10-14,True,41,2022,4.0,3.0,202210.0,T-不計價
29,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-11-04,True,44,2022,5.0,2.0,202211.0,T-不計價
30,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-11-07,True,45,2022,5.0,2.0,202211.0,T-不計價
31,DLI1,B03215340,嬰幼兒專用膠帶,2.0,2022-11-10,True,45,2022,5.0,2.0,202211.0,T-不計價
32,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-11-17,True,46,2022,5.0,2.0,202211.0,T-不計價
33,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-11-28,True,48,2022,5.0,2.0,202211.0,T-不計價
34,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-12-27,True,52,2022,5.0,3.0,202212.0,T-不計價
35,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-12-29,True,52,2022,5.0,3.0,202212.0,T-不計價
36,DLI1,B03215340,嬰幼兒專用膠帶,1.0,2022-12-31,False,52,2022,5.0,3.0,202212.0,T-不計價
