,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-01-16,False,2,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-01-23,False,3,2022,5.0,2.0,202201.0,T-不計價
3,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-02-07,True,6,2022,5.0,2.0,202202.0,T-不計價
4,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-02-10,True,6,2022,5.0,2.0,202202.0,T-不計價
5,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-02-17,True,7,2022,5.0,2.0,202202.0,T-不計價
6,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-03-04,True,9,2022,4.0,3.0,202203.0,T-不計價
7,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-03-11,True,10,2022,5.0,2.0,202203.0,T-不計價
8,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-03-22,True,12,2022,5.0,2.0,202203.0,T-不計價
9,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-03-23,True,12,2022,5.0,2.0,202203.0,T-不計價
10,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-03-26,False,12,2022,5.0,2.0,202203.0,T-不計價
11,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-03-27,False,12,2022,5.0,2.0,202203.0,T-不計價
12,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2022-04-15,True,15,2022,5.0,2.0,202204.0,T-不計價
