,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-01-04,True,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-02-07,True,6,2022,5.0,2.0,202202.0,T-不計價
2,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-02-10,True,6,2022,5.0,2.0,202202.0,T-不計價
3,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-02-17,True,7,2022,5.0,2.0,202202.0,T-不計價
4,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-02-19,False,7,2022,5.0,2.0,202202.0,T-不計價
5,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-03-01,True,9,2022,4.0,3.0,202203.0,T-不計價
6,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-03-09,True,10,2022,5.0,2.0,202203.0,T-不計價
7,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-03-12,False,10,2022,5.0,2.0,202203.0,T-不計價
8,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-03-14,True,11,2022,5.0,2.0,202203.0,T-不計價
9,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-03-29,True,13,2022,5.0,2.0,202203.0,T-不計價
10,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-04-11,True,15,2022,5.0,2.0,202204.0,T-不計價
11,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-04-15,True,15,2022,5.0,2.0,202204.0,T-不計價
12,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-04-15,True,15,2022,5.0,2.0,202204.0,T-不計價
13,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-04-18,True,16,2022,5.0,2.0,202204.0,T-不計價
14,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-04-24,True,16,2022,5.0,2.0,202204.0,T-不計價
15,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-04-25,True,17,2022,5.0,2.0,202204.0,T-不計價
16,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-05-02,False,18,2022,5.0,2.0,202205.0,T-不計價
17,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-05-04,False,18,2022,5.0,2.0,202205.0,T-不計價
18,DLI1,T01300007,多重濃度氧氣口罩,2.0,2022-05-06,True,18,2022,5.0,2.0,202205.0,T-不計價
19,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-05-07,True,18,2022,5.0,2.0,202205.0,T-不計價
20,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-05-11,True,19,2022,5.0,2.0,202205.0,T-不計價
21,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-05-11,True,19,2022,5.0,2.0,202205.0,T-不計價
22,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-05-16,True,20,2022,5.0,2.0,202205.0,T-不計價
23,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-05-28,False,21,2022,5.0,2.0,202205.0,T-不計價
24,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-06-10,True,23,2022,5.0,2.0,202206.0,T-不計價
25,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-07-15,True,28,2022,5.0,2.0,202207.0,T-不計價
26,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-07-16,False,28,2022,5.0,2.0,202207.0,T-不計價
27,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-07-17,False,28,2022,5.0,2.0,202207.0,T-不計價
28,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-07-19,True,29,2022,5.0,2.0,202207.0,T-不計價
29,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-08-20,False,33,2022,5.0,2.0,202208.0,T-不計價
30,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-09-28,True,39,2022,5.0,2.0,202209.0,T-不計價
31,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-10-03,False,40,2022,5.0,2.0,202210.0,T-不計價
32,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-10-04,False,40,2022,5.0,2.0,202210.0,T-不計價
33,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-10-10,True,41,2022,4.0,3.0,202210.0,T-不計價
34,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-10-17,True,42,2022,5.0,2.0,202210.0,T-不計價
35,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-10-22,False,42,2022,5.0,2.0,202210.0,T-不計價
36,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-11-11,True,45,2022,5.0,2.0,202211.0,T-不計價
37,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-11-25,True,47,2022,5.0,2.0,202211.0,T-不計價
38,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-12-10,False,49,2022,5.0,2.0,202212.0,T-不計價
39,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-12-11,False,49,2022,5.0,2.0,202212.0,T-不計價
40,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-12-14,True,50,2022,5.0,2.0,202212.0,T-不計價
41,DLI1,T01300007,多重濃度氧氣口罩,2.0,2022-12-16,True,50,2022,5.0,2.0,202212.0,T-不計價
42,DLI1,T01300007,多重濃度氧氣口罩,1.0,2022-12-19,True,51,2022,5.0,2.0,202212.0,T-不計價
