,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,4.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,C-計價
1,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,C-計價
2,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-02-16,True,7,2022,5.0,2.0,202202.0,C-計價
3,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,2.0,2022-02-17,True,7,2022,5.0,2.0,202202.0,C-計價
4,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-02-24,True,8,2022,5.0,2.0,202202.0,C-計價
5,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-02-28,True,9,2022,4.0,3.0,202202.0,C-計價
6,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,2.0,2022-03-08,True,10,2022,5.0,2.0,202203.0,C-計價
7,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-03-27,False,12,2022,5.0,2.0,202203.0,C-計價
8,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-03-29,True,13,2022,5.0,2.0,202203.0,C-計價
9,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-04-10,False,14,2022,3.0,4.0,202204.0,C-計價
10,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-04-18,True,16,2022,5.0,2.0,202204.0,C-計價
11,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-06-29,True,26,2022,5.0,2.0,202206.0,C-計價
12,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,5.0,2022-07-17,False,28,2022,5.0,2.0,202207.0,C-計價
13,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-07-18,True,29,2022,5.0,2.0,202207.0,C-計價
14,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,2.0,2022-08-17,True,33,2022,5.0,2.0,202208.0,C-計價
15,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,2.0,2022-08-31,True,35,2022,5.0,2.0,202208.0,C-計價
16,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-09-01,True,35,2022,5.0,2.0,202209.0,C-計價
17,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,3.0,2022-09-16,True,37,2022,5.0,2.0,202209.0,C-計價
18,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,2.0,2022-10-02,False,39,2022,5.0,2.0,202210.0,C-計價
19,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,1.0,2022-10-12,True,41,2022,4.0,3.0,202210.0,C-計價
20,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,3.0,2022-11-03,True,44,2022,5.0,2.0,202211.0,C-計價
21,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,2.0,2022-12-14,True,50,2022,5.0,2.0,202212.0,C-計價
22,DLI1,A02318314,〞美迪克〞安全性靜脈留置針,2.0,2022-12-26,True,52,2022,5.0,3.0,202212.0,C-計價
