,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,B05904451,看護墊,1.0,2022-01-06,True,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,B05904451,看護墊,1.0,2022-01-19,True,3,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,B05904451,看護墊,2.0,2022-02-02,False,5,2022,0.0,7.0,202202.0,T-不計價
3,DLI1,B05904451,看護墊,1.0,2022-02-08,True,6,2022,5.0,2.0,202202.0,T-不計價
4,DLI1,B05904451,看護墊,1.0,2022-03-25,True,12,2022,5.0,2.0,202203.0,T-不計價
5,DLI1,B05904451,看護墊,1.0,2022-04-05,False,14,2022,3.0,4.0,202204.0,T-不計價
6,DLI1,B05904451,看護墊,1.0,2022-04-24,True,16,2022,5.0,2.0,202204.0,T-不計價
7,DLI1,B05904451,看護墊,1.0,2022-05-09,True,19,2022,5.0,2.0,202205.0,T-不計價
8,DLI1,B05904451,看護墊,1.0,2022-05-17,True,20,2022,5.0,2.0,202205.0,T-不計價
9,DLI1,B05904451,看護墊,1.0,2022-05-23,True,21,2022,5.0,2.0,202205.0,T-不計價
10,DLI1,B05904451,看護墊,2.0,2022-05-23,True,21,2022,5.0,2.0,202205.0,T-不計價
11,DLI1,B05904451,看護墊,1.0,2022-06-15,True,24,2022,5.0,2.0,202206.0,T-不計價
12,DLI1,B05904451,看護墊,1.0,2022-06-15,True,24,2022,5.0,2.0,202206.0,T-不計價
13,DLI1,B05904451,看護墊,4.0,2022-07-05,True,27,2022,5.0,2.0,202207.0,T-不計價
14,DLI1,B05904451,看護墊,4.0,2022-07-22,True,29,2022,5.0,2.0,202207.0,T-不計價
15,DLI1,B05904451,看護墊,6.0,2022-07-26,True,30,2022,5.0,2.0,202207.0,T-不計價
16,DLI1,B05904451,看護墊,1.0,2022-07-31,False,30,2022,5.0,2.0,202207.0,T-不計價
17,DLI1,B05904451,看護墊,1.0,2022-08-04,True,31,2022,5.0,2.0,202208.0,T-不計價
18,DLI1,B05904451,看護墊,5.0,2022-08-05,True,31,2022,5.0,2.0,202208.0,T-不計價
19,DLI1,B05904451,看護墊,2.0,2022-08-07,False,31,2022,5.0,2.0,202208.0,T-不計價
20,DLI1,B05904451,看護墊,1.0,2022-08-08,True,32,2022,5.0,2.0,202208.0,T-不計價
21,DLI1,B05904451,看護墊,1.0,2022-08-09,True,32,2022,5.0,2.0,202208.0,T-不計價
22,DLI1,B05904451,看護墊,1.0,2022-08-17,True,33,2022,5.0,2.0,202208.0,T-不計價
23,DLI1,B05904451,看護墊,2.0,2022-08-19,True,33,2022,5.0,2.0,202208.0,T-不計價
24,DLI1,B05904451,看護墊,3.0,2022-08-21,False,33,2022,5.0,2.0,202208.0,T-不計價
25,DLI1,B05904451,看護墊,1.0,2022-08-25,True,34,2022,5.0,2.0,202208.0,T-不計價
26,DLI1,B05904451,看護墊,1.0,2022-09-08,True,36,2022,4.0,3.0,202209.0,T-不計價
27,DLI1,B05904451,看護墊,1.0,2022-09-30,True,39,2022,5.0,2.0,202209.0,T-不計價
28,DLI1,B05904451,看護墊,1.0,2022-10-01,False,39,2022,5.0,2.0,202210.0,T-不計價
29,DLI1,B05904451,看護墊,4.0,2022-10-17,True,42,2022,5.0,2.0,202210.0,T-不計價
30,DLI1,B05904451,看護墊,1.0,2022-10-27,True,43,2022,5.0,2.0,202210.0,T-不計價
31,DLI1,B05904451,看護墊,5.0,2022-11-03,True,44,2022,5.0,2.0,202211.0,T-不計價
32,DLI1,B05904451,看護墊,1.0,2022-01-01,False,52,2022,5.0,3.0,202201.0,T-不計價
