,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLI1,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
1,DLI1,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
2,DLI1,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
3,DLI1,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
4,DLI1,K80004044,Push Button Blood Collection,1.0,2019-01-08,2,True,2019,5.0,2.0,,
5,DLI1,K80004044,Push Button Blood Collection,1.0,2019-01-15,3,True,2019,5.0,2.0,,
6,DLI1,K80004044,Push Button Blood Collection,1.0,2019-02-12,7,True,2019,5.0,2.0,,
7,DLI1,K80004044,Push Button Blood Collection,3.0,2019-02-12,7,True,2019,5.0,2.0,,
8,DLI1,K80004044,Push Button Blood Collection,1.0,2019-03-05,10,True,2019,5.0,2.0,,
9,DLI1,K80004044,Push Button Blood Collection,1.0,2019-03-05,10,True,2019,5.0,2.0,,
10,DLI1,K80004044,Push Button Blood Collection,1.0,2019-03-05,10,True,2019,5.0,2.0,,
11,DLI1,K80004044,Push Button Blood Collection,1.0,2019-03-20,12,True,2019,5.0,2.0,,
12,DLI1,K80004044,Push Button Blood Collection,1.0,2019-03-26,13,True,2019,5.0,2.0,,
13,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-02,14,True,2019,3.0,4.0,,
14,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-09,15,True,2019,5.0,2.0,,
15,DLI1,K80004044,Push Button Blood Collection,3.0,2019-04-09,15,True,2019,5.0,2.0,,
16,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-09,15,True,2019,5.0,2.0,,
17,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-17,16,True,2019,5.0,2.0,,
18,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-18,16,True,2019,5.0,2.0,,
19,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-23,17,True,2019,5.0,2.0,,
20,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-23,17,True,2019,5.0,2.0,,
21,DLI1,K80004044,Push Button Blood Collection,1.0,2019-04-30,18,True,2019,4.0,3.0,,
22,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
23,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
24,DLI1,K80004044,Push Button Blood Collection,2.0,2019-05-07,19,True,2019,5.0,2.0,,
25,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
26,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
27,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
28,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
29,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
30,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
31,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
32,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
33,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
34,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
35,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
36,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
37,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
38,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-07,19,True,2019,5.0,2.0,,
39,DLI1,K80004044,Push Button Blood Collection,2.0,2019-05-14,20,True,2019,5.0,2.0,,
40,DLI1,K80004044,Push Button Blood Collection,1.0,2019-05-14,20,True,2019,5.0,2.0,,
41,DLI1,K80004044,Push Button Blood Collection,2.0,2019-05-29,22,True,2019,5.0,2.0,,
42,DLI1,K80004044,Push Button Blood Collection,1.0,2019-06-04,23,True,2019,4.0,3.0,,
43,DLI1,K80004044,Push Button Blood Collection,1.0,2019-06-04,23,True,2019,4.0,3.0,,
44,DLI1,K80004044,Push Button Blood Collection,1.0,2019-06-05,23,True,2019,4.0,3.0,,
45,DLI1,K80004044,Push Button Blood Collection,1.0,2019-06-05,23,True,2019,4.0,3.0,,
46,DLI1,K80004044,Push Button Blood Collection,1.0,2019-07-02,27,True,2019,5.0,2.0,,
47,DLI1,K80004044,Push Button Blood Collection,1.0,2019-07-02,27,True,2019,5.0,2.0,,
48,DLI1,K80004044,Push Button Blood Collection,1.0,2019-07-02,27,True,2019,5.0,2.0,,
49,DLI1,K80004044,Push Button Blood Collection,1.0,2019-07-02,27,True,2019,5.0,2.0,,
50,DLI1,K80004044,Push Button Blood Collection,1.0,2019-07-02,27,True,2019,5.0,2.0,,
51,DLI1,K80004044,Push Button Blood Collection,2.0,2019-07-12,28,True,2019,5.0,2.0,,
52,DLI1,K80004044,Push Button Blood Collection,1.0,2019-07-19,29,True,2019,5.0,2.0,,
53,DLI1,K80004044,Push Button Blood Collection,3.0,2019-08-06,32,True,2019,5.0,2.0,,
54,DLI1,K80004044,Push Button Blood Collection,1.0,2019-08-06,32,True,2019,5.0,2.0,,
55,DLI1,K80004044,Push Button Blood Collection,1.0,2019-08-22,34,True,2019,5.0,2.0,,
56,DLI1,K80004044,Push Button Blood Collection,1.0,2019-09-02,36,True,2019,4.0,3.0,,
57,DLI1,K80004044,Push Button Blood Collection,1.0,2019-09-03,36,True,2019,4.0,3.0,,
58,DLI1,K80004044,Push Button Blood Collection,1.0,2019-09-03,36,True,2019,4.0,3.0,,
59,DLI1,K80004044,Push Button Blood Collection,1.0,2019-09-03,36,True,2019,4.0,3.0,,
60,DLI1,K80004044,Push Button Blood Collection,1.0,2019-09-03,36,True,2019,4.0,3.0,,
61,DLI1,K80004044,Push Button Blood Collection,1.0,2019-09-03,36,True,2019,4.0,3.0,,
62,DLI1,K80004044,Push Button Blood Collection,3.0,2019-09-19,38,True,2019,5.0,2.0,,
63,DLI1,K80004044,Push Button Blood Collection,2.0,2019-10-04,40,False,2019,5.0,2.0,,
64,DLI1,K80004044,Push Button Blood Collection,1.0,2019-10-08,41,True,2019,3.0,4.0,,
65,DLI1,K80004044,Push Button Blood Collection,1.0,2019-10-09,41,True,2019,3.0,4.0,,
66,DLI1,K80004044,Push Button Blood Collection,2.0,2019-11-05,45,True,2019,5.0,2.0,,
67,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
68,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
69,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
70,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
71,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
72,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
73,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
74,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
75,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
76,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
77,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
78,DLI1,K80004044,Push Button Blood Collection,1.0,2019-11-05,45,True,2019,5.0,2.0,,
