,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,F41200000,痰液收集器,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,F41200000,痰液收集器,1.0,2022-01-18,True,3,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,F41200000,痰液收集器,1.0,2022-01-19,True,3,2022,5.0,2.0,202201.0,T-不計價
3,DLI1,F41200000,痰液收集器,1.0,2022-01-22,False,3,2022,5.0,2.0,202201.0,T-不計價
4,DLI1,F41200000,痰液收集器,1.0,2022-01-24,True,4,2022,5.0,2.0,202201.0,T-不計價
5,DLI1,F41200000,痰液收集器,1.0,2022-01-25,True,4,2022,5.0,2.0,202201.0,T-不計價
6,DLI1,F41200000,痰液收集器,2.0,2022-02-03,False,5,2022,0.0,7.0,202202.0,T-不計價
7,DLI1,F41200000,痰液收集器,1.0,2022-02-05,False,5,2022,0.0,7.0,202202.0,T-不計價
8,DLI1,F41200000,痰液收集器,2.0,2022-02-07,True,6,2022,5.0,2.0,202202.0,T-不計價
9,DLI1,F41200000,痰液收集器,1.0,2022-02-10,True,6,2022,5.0,2.0,202202.0,T-不計價
10,DLI1,F41200000,痰液收集器,1.0,2022-02-23,True,8,2022,5.0,2.0,202202.0,T-不計價
11,DLI1,F41200000,痰液收集器,2.0,2022-02-23,True,8,2022,5.0,2.0,202202.0,T-不計價
12,DLI1,F41200000,痰液收集器,1.0,2022-02-28,True,9,2022,4.0,3.0,202202.0,T-不計價
13,DLI1,F41200000,痰液收集器,1.0,2022-03-05,False,9,2022,4.0,3.0,202203.0,T-不計價
14,DLI1,F41200000,痰液收集器,1.0,2022-03-12,False,10,2022,5.0,2.0,202203.0,T-不計價
15,DLI1,F41200000,痰液收集器,2.0,2022-03-13,False,10,2022,5.0,2.0,202203.0,T-不計價
16,DLI1,F41200000,痰液收集器,1.0,2022-03-14,True,11,2022,5.0,2.0,202203.0,T-不計價
17,DLI1,F41200000,痰液收集器,1.0,2022-03-15,True,11,2022,5.0,2.0,202203.0,T-不計價
18,DLI1,F41200000,痰液收集器,1.0,2022-03-18,True,11,2022,5.0,2.0,202203.0,T-不計價
19,DLI1,F41200000,痰液收集器,1.0,2022-03-19,False,11,2022,5.0,2.0,202203.0,T-不計價
20,DLI1,F41200000,痰液收集器,1.0,2022-03-19,False,11,2022,5.0,2.0,202203.0,T-不計價
21,DLI1,F41200000,痰液收集器,1.0,2022-03-24,True,12,2022,5.0,2.0,202203.0,T-不計價
22,DLI1,F41200000,痰液收集器,1.0,2022-03-24,True,12,2022,5.0,2.0,202203.0,T-不計價
23,DLI1,F41200000,痰液收集器,1.0,2022-03-27,False,12,2022,5.0,2.0,202203.0,T-不計價
24,DLI1,F41200000,痰液收集器,1.0,2022-04-02,True,13,2022,5.0,2.0,202204.0,T-不計價
25,DLI1,F41200000,痰液收集器,1.0,2022-04-03,False,13,2022,5.0,2.0,202204.0,T-不計價
26,DLI1,F41200000,痰液收集器,1.0,2022-04-08,True,14,2022,3.0,4.0,202204.0,T-不計價
27,DLI1,F41200000,痰液收集器,1.0,2022-04-09,False,14,2022,3.0,4.0,202204.0,T-不計價
28,DLI1,F41200000,痰液收集器,1.0,2022-04-11,True,15,2022,5.0,2.0,202204.0,T-不計價
