,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-01-10,True,2,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-03-15,True,11,2022,5.0,2.0,202203.0,T-不計價
2,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-06-15,True,24,2022,5.0,2.0,202206.0,T-不計價
3,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-07-06,True,27,2022,5.0,2.0,202207.0,T-不計價
4,DLI1,C00120142,二叉留置導尿管14FR,2.0,2022-07-21,True,29,2022,5.0,2.0,202207.0,T-不計價
5,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-08-21,False,33,2022,5.0,2.0,202208.0,T-不計價
6,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-08-28,False,34,2022,5.0,2.0,202208.0,T-不計價
7,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-09-04,False,35,2022,5.0,2.0,202209.0,T-不計價
8,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-09-07,True,36,2022,4.0,3.0,202209.0,T-不計價
9,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-09-07,True,36,2022,4.0,3.0,202209.0,T-不計價
10,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-10-09,True,40,2022,5.0,2.0,202210.0,T-不計價
11,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-10-28,True,43,2022,5.0,2.0,202210.0,T-不計價
12,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-11-04,True,44,2022,5.0,2.0,202211.0,T-不計價
13,DLI1,C00120142,二叉留置導尿管14FR,1.0,2022-11-18,True,46,2022,5.0,2.0,202211.0,T-不計價
