,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-08,False,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,A02120209,塑膠注射針頭,2.0,2022-01-10,True,2,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-13,True,2,2022,5.0,2.0,202201.0,T-不計價
3,DLI1,A02120209,塑膠注射針頭,2.0,2022-01-14,True,2,2022,5.0,2.0,202201.0,T-不計價
4,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-15,False,2,2022,5.0,2.0,202201.0,T-不計價
5,DLI1,A02120209,塑膠注射針頭,3.0,2022-01-16,False,2,2022,5.0,2.0,202201.0,T-不計價
6,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-19,True,3,2022,5.0,2.0,202201.0,T-不計價
7,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-20,True,3,2022,5.0,2.0,202201.0,T-不計價
8,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-20,True,3,2022,5.0,2.0,202201.0,T-不計價
9,DLI1,A02120209,塑膠注射針頭,3.0,2022-01-23,False,3,2022,5.0,2.0,202201.0,T-不計價
10,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-23,False,3,2022,5.0,2.0,202201.0,T-不計價
11,DLI1,A02120209,塑膠注射針頭,3.0,2022-01-24,True,4,2022,5.0,2.0,202201.0,T-不計價
12,DLI1,A02120209,塑膠注射針頭,2.0,2022-01-26,True,4,2022,5.0,2.0,202201.0,T-不計價
13,DLI1,A02120209,塑膠注射針頭,1.0,2022-01-28,True,4,2022,5.0,2.0,202201.0,T-不計價
14,DLI1,A02120209,塑膠注射針頭,2.0,2022-02-13,False,6,2022,5.0,2.0,202202.0,T-不計價
15,DLI1,A02120209,塑膠注射針頭,2.0,2022-02-13,False,6,2022,5.0,2.0,202202.0,T-不計價
16,DLI1,A02120209,塑膠注射針頭,3.0,2022-02-14,True,7,2022,5.0,2.0,202202.0,T-不計價
17,DLI1,A02120209,塑膠注射針頭,1.0,2022-02-16,True,7,2022,5.0,2.0,202202.0,T-不計價
18,DLI1,A02120209,塑膠注射針頭,2.0,2022-02-20,False,7,2022,5.0,2.0,202202.0,T-不計價
19,DLI1,A02120209,塑膠注射針頭,2.0,2022-02-21,True,8,2022,5.0,2.0,202202.0,T-不計價
20,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-05,False,9,2022,4.0,3.0,202203.0,T-不計價
21,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-05,False,9,2022,4.0,3.0,202203.0,T-不計價
22,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-13,False,10,2022,5.0,2.0,202203.0,T-不計價
23,DLI1,A02120209,塑膠注射針頭,2.0,2022-03-13,False,10,2022,5.0,2.0,202203.0,T-不計價
24,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-15,True,11,2022,5.0,2.0,202203.0,T-不計價
25,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-15,True,11,2022,5.0,2.0,202203.0,T-不計價
26,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-23,True,12,2022,5.0,2.0,202203.0,T-不計價
27,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-23,True,12,2022,5.0,2.0,202203.0,T-不計價
28,DLI1,A02120209,塑膠注射針頭,1.0,2022-03-26,False,12,2022,5.0,2.0,202203.0,T-不計價
29,DLI1,A02120209,塑膠注射針頭,1.0,2022-04-05,False,14,2022,3.0,4.0,202204.0,T-不計價
