,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-01-15,False,2,2022,5.0,2.0,202201.0,C-計價
1,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-02-14,True,7,2022,5.0,2.0,202202.0,C-計價
2,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-02-22,True,8,2022,5.0,2.0,202202.0,C-計價
3,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-02-23,True,8,2022,5.0,2.0,202202.0,C-計價
4,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-02-23,True,8,2022,5.0,2.0,202202.0,C-計價
5,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-04-02,True,13,2022,5.0,2.0,202204.0,C-計價
6,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-04-09,False,14,2022,3.0,4.0,202204.0,C-計價
7,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-04-21,True,16,2022,5.0,2.0,202204.0,C-計價
8,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,2.0,2022-04-22,True,16,2022,5.0,2.0,202204.0,C-計價
9,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-05-05,True,18,2022,5.0,2.0,202205.0,C-計價
10,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,2.0,2022-05-09,True,19,2022,5.0,2.0,202205.0,C-計價
11,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,4.0,2022-05-10,True,19,2022,5.0,2.0,202205.0,C-計價
12,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-05-12,True,19,2022,5.0,2.0,202205.0,C-計價
13,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-05-18,True,20,2022,5.0,2.0,202205.0,C-計價
14,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-05-24,True,21,2022,5.0,2.0,202205.0,C-計價
15,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-06-30,True,26,2022,5.0,2.0,202206.0,C-計價
16,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,2.0,2022-07-05,True,27,2022,5.0,2.0,202207.0,C-計價
17,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-07-08,True,27,2022,5.0,2.0,202207.0,C-計價
18,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-07-28,True,30,2022,5.0,2.0,202207.0,C-計價
19,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-08-15,True,33,2022,5.0,2.0,202208.0,C-計價
20,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-08-27,False,34,2022,5.0,2.0,202208.0,C-計價
21,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-11-07,True,45,2022,5.0,2.0,202211.0,C-計價
22,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-11-08,True,45,2022,5.0,2.0,202211.0,C-計價
23,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,2.0,2022-11-11,True,45,2022,5.0,2.0,202211.0,C-計價
24,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-11-30,True,48,2022,5.0,2.0,202211.0,C-計價
25,DLI1,C18100201,〞巴德〞 耐吉瑞透析導管15CM,1.0,2022-12-15,True,50,2022,5.0,2.0,202212.0,C-計價
