,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-01-05,True,1,2022,5.0,2.0,202201.0,T-不計價
1,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,T-不計價
2,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-01-28,True,4,2022,5.0,2.0,202201.0,T-不計價
3,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-01-31,False,5,2022,0.0,7.0,202201.0,T-不計價
4,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-02-18,True,7,2022,5.0,2.0,202202.0,T-不計價
5,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,2.0,2022-03-02,True,9,2022,4.0,3.0,202203.0,T-不計價
6,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-03-02,True,9,2022,4.0,3.0,202203.0,T-不計價
7,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,2.0,2022-03-16,True,11,2022,5.0,2.0,202203.0,T-不計價
8,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-03-24,True,12,2022,5.0,2.0,202203.0,T-不計價
9,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-03-27,False,12,2022,5.0,2.0,202203.0,T-不計價
10,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-04-08,True,14,2022,3.0,4.0,202204.0,T-不計價
11,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-04-11,True,15,2022,5.0,2.0,202204.0,T-不計價
12,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-04-22,True,16,2022,5.0,2.0,202204.0,T-不計價
13,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-05-07,True,18,2022,5.0,2.0,202205.0,T-不計價
14,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-05-21,False,20,2022,5.0,2.0,202205.0,T-不計價
15,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-05-21,False,20,2022,5.0,2.0,202205.0,T-不計價
16,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,2022-06-16,True,24,2022,5.0,2.0,202206.0,T-不計價
