,庫房,料號,品名,數量,週,工作日,帳務日期
2985,DLI1,B03110120,人工薄膜,15.0,1,False,2021-01-10
2997,DLI1,B03110120,人工薄膜,12.0,2,False,2021-01-17
3006,DLI1,B03110120,人工薄膜,15.0,3,False,2021-01-24
3020,DLI1,B03110120,人工薄膜,21.0,4,False,2021-01-31
7568,DLI1,B03110120,人工薄膜,21.0,5,True,2021-02-07
7585,DLI1,B03110120,人工薄膜,26.0,6,False,2021-02-13
7596,DLI1,B03110120,人工薄膜,13.0,7,True,2021-02-20
7610,DLI1,B03110120,人工薄膜,20.0,8,False,2021-02-28
11379,DLI1,B03110120,人工薄膜,2.0,9,True,2021-03-03
11392,DLI1,B03110120,人工薄膜,28.0,10,False,2021-03-14
11402,DLI1,B03110120,人工薄膜,27.0,11,False,2021-03-21
11409,DLI1,B03110120,人工薄膜,7.0,12,False,2021-03-28
15548,DLI1,B03110120,人工薄膜,5.0,13,False,2021-04-03
15562,DLI1,B03110120,人工薄膜,20.0,14,False,2021-04-11
15566,DLI1,B03110120,人工薄膜,5.0,15,True,2021-04-16
15579,DLI1,B03110120,人工薄膜,15.0,16,True,2021-04-25
20065,DLI1,B03110120,人工薄膜,26.0,17,False,2021-05-02
20082,DLI1,B03110120,人工薄膜,23.0,18,False,2021-05-09
20090,DLI1,B03110120,人工薄膜,13.0,19,False,2021-05-16
20095,DLI1,B03110120,人工薄膜,6.0,20,False,2021-05-22
20101,DLI1,B03110120,人工薄膜,14.0,21,False,2021-05-30
24720,DLI1,B03110120,人工薄膜,16.0,22,False,2021-06-06
24731,DLI1,B03110120,人工薄膜,12.0,23,False,2021-06-13
24754,DLI1,B03110120,人工薄膜,54.0,24,False,2021-06-20
24766,DLI1,B03110120,人工薄膜,18.0,25,False,2021-06-26
29377,DLI1,B03110120,人工薄膜,16.0,26,False,2021-07-04
29393,DLI1,B03110120,人工薄膜,45.0,27,False,2021-07-11
29403,DLI1,B03110120,人工薄膜,25.0,28,False,2021-07-17
29414,DLI1,B03110120,人工薄膜,16.0,29,False,2021-07-25
34127,DLI1,B03110120,人工薄膜,18.0,30,False,2021-08-01
34134,DLI1,B03110120,人工薄膜,8.0,31,False,2021-08-08
34140,DLI1,B03110120,人工薄膜,8.0,32,False,2021-08-14
34143,DLI1,B03110120,人工薄膜,4.0,33,False,2021-08-22
34144,DLI1,B03110120,人工薄膜,1.0,34,True,2021-08-24
38693,DLI1,B03110120,人工薄膜,1.0,35,False,2021-09-05
38706,DLI1,B03110120,人工薄膜,15.0,36,False,2021-09-12
38717,DLI1,B03110120,人工薄膜,12.0,37,False,2021-09-19
38724,DLI1,B03110120,人工薄膜,9.0,38,True,2021-09-26
42838,DLI1,B03110120,人工薄膜,20.0,39,False,2021-10-03
42847,DLI1,B03110120,人工薄膜,15.0,40,False,2021-10-10
42854,DLI1,B03110120,人工薄膜,7.0,41,False,2021-10-17
42857,DLI1,B03110120,人工薄膜,3.0,42,False,2021-10-24
42861,DLI1,B03110120,人工薄膜,12.0,43,True,2021-10-27
46934,DLI1,B03110120,人工薄膜,8.0,44,False,2021-11-07
46940,DLI1,B03110120,人工薄膜,6.0,45,False,2021-11-14
46950,DLI1,B03110120,人工薄膜,29.0,46,False,2021-11-21
46960,DLI1,B03110120,人工薄膜,23.0,47,False,2021-11-28
50918,DLI1,B03110120,人工薄膜,41.0,48,False,2021-12-05
50926,DLI1,B03110120,人工薄膜,11.0,49,False,2021-12-12
50942,DLI1,B03110120,人工薄膜,19.0,50,False,2021-12-19
50957,DLI1,B03110120,人工薄膜,23.0,51,False,2021-12-26
50962,DLI1,B03110120,人工薄膜,7.0,52,True,2021-12-28
