,庫房,料號,品名,數量,週,工作日,帳務日期
4,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,1,False,2021-01-10
19,DLI1,A00120017,1cc PVC注射空針 無螺紋,26.0,2,False,2021-01-17
31,DLI1,A00120017,1cc PVC注射空針 無螺紋,34.0,3,False,2021-01-24
39,DLI1,A00120017,1cc PVC注射空針 無螺紋,11.0,4,False,2021-01-31
4912,DLI1,A00120017,1cc PVC注射空針 無螺紋,8.0,5,True,2021-02-07
4915,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,6,False,2021-02-12
4921,DLI1,A00120017,1cc PVC注射空針 無螺紋,13.0,7,False,2021-02-21
4935,DLI1,A00120017,1cc PVC注射空針 無螺紋,24.0,8,False,2021-02-28
9239,DLI1,A00120017,1cc PVC注射空針 無螺紋,12.0,9,True,2021-03-03
9244,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,10,True,2021-03-12
9246,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,11,True,2021-03-18
9251,DLI1,A00120017,1cc PVC注射空針 無螺紋,11.0,12,False,2021-03-28
12715,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,13,False,2021-04-04
12720,DLI1,A00120017,1cc PVC注射空針 無螺紋,6.0,14,False,2021-04-11
12726,DLI1,A00120017,1cc PVC注射空針 無螺紋,6.0,15,False,2021-04-18
12731,DLI1,A00120017,1cc PVC注射空針 無螺紋,7.0,16,False,2021-04-24
17307,DLI1,A00120017,1cc PVC注射空針 無螺紋,24.0,17,False,2021-05-02
17314,DLI1,A00120017,1cc PVC注射空針 無螺紋,13.0,18,False,2021-05-09
17320,DLI1,A00120017,1cc PVC注射空針 無螺紋,6.0,19,False,2021-05-16
17326,DLI1,A00120017,1cc PVC注射空針 無螺紋,12.0,20,True,2021-05-21
0,DLI1,A00120017,1cc PVC注射空針 無螺紋,0.0,21,False,2021-01-02
21894,DLI1,A00120017,1cc PVC注射空針 無螺紋,9.0,22,False,2021-06-06
21902,DLI1,A00120017,1cc PVC注射空針 無螺紋,11.0,23,False,2021-06-13
21904,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,24,False,2021-06-20
21914,DLI1,A00120017,1cc PVC注射空針 無螺紋,13.0,25,False,2021-06-27
26574,DLI1,A00120017,1cc PVC注射空針 無螺紋,13.0,26,False,2021-07-04
26578,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,27,False,2021-07-10
26579,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,28,True,2021-07-12
26583,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,29,False,2021-07-25
26586,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,30,False,2021-07-31
31197,DLI1,A00120017,1cc PVC注射空針 無螺紋,15.0,31,False,2021-08-08
31199,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,32,True,2021-08-09
31202,DLI1,A00120017,1cc PVC注射空針 無螺紋,7.0,33,True,2021-08-19
31207,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,34,True,2021-08-27
35968,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,35,True,2021-09-03
35971,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,36,False,2021-09-11
35974,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,37,False,2021-09-19
35977,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,38,True,2021-09-24
40464,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,39,False,2021-10-02
40467,DLI1,A00120017,1cc PVC注射空針 無螺紋,6.0,40,False,2021-10-06
40468,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,41,True,2021-10-11
40469,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,42,True,2021-10-18
40462,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,43,False,2021-10-30
44429,DLI1,A00120017,1cc PVC注射空針 無螺紋,12.0,44,True,2021-11-03
44430,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,45,True,2021-11-11
44432,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,46,False,2021-11-21
44438,DLI1,A00120017,1cc PVC注射空針 無螺紋,14.0,47,False,2021-11-28
48567,DLI1,A00120017,1cc PVC注射空針 無螺紋,22.0,48,False,2021-12-05
48580,DLI1,A00120017,1cc PVC注射空針 無螺紋,34.0,49,False,2021-12-12
48583,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,50,True,2021-12-15
48586,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,51,False,2021-12-25
0,DLI1,A00120017,1cc PVC注射空針 無螺紋,0.0,52,False,2021-01-02
