,庫房,料號,品名,數量,週,工作日,帳務日期
2746,DLI1,A46441986,幫浦輸液套(一般型),17.0,1,False,2021-01-10
2752,DLI1,A46441986,幫浦輸液套(一般型),6.0,2,False,2021-01-17
2758,DLI1,A46441986,幫浦輸液套(一般型),6.0,3,False,2021-01-24
2776,DLI1,A46441986,幫浦輸液套(一般型),18.0,4,False,2021-01-31
7348,DLI1,A46441986,幫浦輸液套(一般型),24.0,5,True,2021-02-07
7363,DLI1,A46441986,幫浦輸液套(一般型),16.0,6,False,2021-02-14
7368,DLI1,A46441986,幫浦輸液套(一般型),5.0,7,False,2021-02-16
7379,DLI1,A46441986,幫浦輸液套(一般型),12.0,8,False,2021-02-28
11173,DLI1,A46441986,幫浦輸液套(一般型),13.0,9,False,2021-03-07
11183,DLI1,A46441986,幫浦輸液套(一般型),12.0,10,False,2021-03-14
11187,DLI1,A46441986,幫浦輸液套(一般型),4.0,11,False,2021-03-21
11194,DLI1,A46441986,幫浦輸液套(一般型),8.0,12,False,2021-03-28
15318,DLI1,A46441986,幫浦輸液套(一般型),9.0,13,True,2021-04-02
15326,DLI1,A46441986,幫浦輸液套(一般型),11.0,14,False,2021-04-10
15332,DLI1,A46441986,幫浦輸液套(一般型),9.0,15,False,2021-04-18
15338,DLI1,A46441986,幫浦輸液套(一般型),6.0,16,True,2021-04-22
19827,DLI1,A46441986,幫浦輸液套(一般型),16.0,17,False,2021-05-02
19835,DLI1,A46441986,幫浦輸液套(一般型),9.0,18,True,2021-05-08
19842,DLI1,A46441986,幫浦輸液套(一般型),8.0,19,False,2021-05-15
19846,DLI1,A46441986,幫浦輸液套(一般型),5.0,20,False,2021-05-23
19860,DLI1,A46441986,幫浦輸液套(一般型),20.0,21,False,2021-05-30
24473,DLI1,A46441986,幫浦輸液套(一般型),23.0,22,False,2021-06-06
24492,DLI1,A46441986,幫浦輸液套(一般型),26.0,23,False,2021-06-13
24503,DLI1,A46441986,幫浦輸液套(一般型),18.0,24,False,2021-06-20
24511,DLI1,A46441986,幫浦輸液套(一般型),9.0,25,False,2021-06-27
29103,DLI1,A46441986,幫浦輸液套(一般型),20.0,26,False,2021-07-03
29107,DLI1,A46441986,幫浦輸液套(一般型),7.0,27,False,2021-07-11
29120,DLI1,A46441986,幫浦輸液套(一般型),24.0,28,False,2021-07-18
29134,DLI1,A46441986,幫浦輸液套(一般型),24.0,29,False,2021-07-25
33899,DLI1,A46441986,幫浦輸液套(一般型),29.0,30,False,2021-08-01
33906,DLI1,A46441986,幫浦輸液套(一般型),8.0,31,False,2021-08-08
33920,DLI1,A46441986,幫浦輸液套(一般型),15.0,32,False,2021-08-15
33933,DLI1,A46441986,幫浦輸液套(一般型),18.0,33,False,2021-08-22
33938,DLI1,A46441986,幫浦輸液套(一般型),10.0,34,False,2021-08-29
38496,DLI1,A46441986,幫浦輸液套(一般型),6.0,35,False,2021-09-04
38499,DLI1,A46441986,幫浦輸液套(一般型),3.0,36,True,2021-09-09
38509,DLI1,A46441986,幫浦輸液套(一般型),10.0,37,False,2021-09-19
38522,DLI1,A46441986,幫浦輸液套(一般型),14.0,38,False,2021-09-25
42619,DLI1,A46441986,幫浦輸液套(一般型),11.0,39,False,2021-10-01
42626,DLI1,A46441986,幫浦輸液套(一般型),9.0,40,False,2021-10-10
42635,DLI1,A46441986,幫浦輸液套(一般型),9.0,41,False,2021-10-17
42646,DLI1,A46441986,幫浦輸液套(一般型),14.0,42,False,2021-10-24
42651,DLI1,A46441986,幫浦輸液套(一般型),6.0,43,True,2021-10-26
46734,DLI1,A46441986,幫浦輸液套(一般型),9.0,44,False,2021-11-07
46745,DLI1,A46441986,幫浦輸液套(一般型),12.0,45,False,2021-11-14
46760,DLI1,A46441986,幫浦輸液套(一般型),15.0,46,False,2021-11-21
46767,DLI1,A46441986,幫浦輸液套(一般型),8.0,47,True,2021-11-26
50703,DLI1,A46441986,幫浦輸液套(一般型),9.0,48,False,2021-12-05
50717,DLI1,A46441986,幫浦輸液套(一般型),16.0,49,False,2021-12-12
50727,DLI1,A46441986,幫浦輸液套(一般型),11.0,50,False,2021-12-19
50739,DLI1,A46441986,幫浦輸液套(一般型),15.0,51,False,2021-12-25
50741,DLI1,A46441986,幫浦輸液套(一般型),2.0,52,True,2021-12-28
