,庫房,料號,品名,數量,週,工作日,帳務日期
4076,DLI1,G81500272,血糖試紙,159.0,1,False,2021-01-10
4253,DLI1,G81500272,血糖試紙,216.0,2,False,2021-01-17
4410,DLI1,G81500272,血糖試紙,200.0,3,False,2021-01-24
4582,DLI1,G81500272,血糖試紙,208.0,4,False,2021-01-31
8537,DLI1,G81500272,血糖試紙,197.0,5,True,2021-02-07
8684,DLI1,G81500272,血糖試紙,178.0,6,False,2021-02-14
8814,DLI1,G81500272,血糖試紙,144.0,7,False,2021-02-21
8924,DLI1,G81500272,血糖試紙,136.0,8,False,2021-02-28
12120,DLI1,G81500272,血糖試紙,118.0,9,False,2021-03-07
12269,DLI1,G81500272,血糖試紙,175.0,10,False,2021-03-14
12368,DLI1,G81500272,血糖試紙,120.0,11,False,2021-03-21
12428,DLI1,G81500272,血糖試紙,68.0,12,False,2021-03-28
16477,DLI1,G81500272,血糖試紙,207.0,13,False,2021-04-04
16649,DLI1,G81500272,血糖試紙,195.0,14,False,2021-04-11
16763,DLI1,G81500272,血糖試紙,136.0,15,False,2021-04-18
16875,DLI1,G81500272,血糖試紙,136.0,16,True,2021-04-25
20982,DLI1,G81500272,血糖試紙,224.0,17,False,2021-05-02
21141,DLI1,G81500272,血糖試紙,176.0,18,False,2021-05-09
21581,DLI1,G81500272,血糖試紙,170.0,19,True,2021-05-12
21582,DLI1,G81500272,血糖試紙,134.0,20,True,2021-05-17
21586,DLI1,G81500272,血糖試紙,185.0,21,False,2021-05-30
25719,DLI1,G81500272,血糖試紙,193.0,22,False,2021-06-06
25890,DLI1,G81500272,血糖試紙,192.0,23,False,2021-06-13
26043,DLI1,G81500272,血糖試紙,181.0,24,False,2021-06-20
26178,DLI1,G81500272,血糖試紙,145.0,25,False,2021-06-27
30315,DLI1,G81500272,血糖試紙,112.0,26,False,2021-07-04
30411,DLI1,G81500272,血糖試紙,99.0,27,False,2021-07-11
30550,DLI1,G81500272,血糖試紙,155.0,28,False,2021-07-18
30710,DLI1,G81500272,血糖試紙,165.0,29,False,2021-07-25
34917,DLI1,G81500272,血糖試紙,145.0,30,False,2021-08-01
35099,DLI1,G81500272,血糖試紙,198.0,31,False,2021-08-08
35299,DLI1,G81500272,血糖試紙,207.0,32,False,2021-08-15
35485,DLI1,G81500272,血糖試紙,194.0,33,False,2021-08-22
35672,DLI1,G81500272,血糖試紙,189.0,34,False,2021-08-29
39600,DLI1,G81500272,血糖試紙,184.0,35,False,2021-09-05
39739,DLI1,G81500272,血糖試紙,154.0,36,False,2021-09-12
39923,DLI1,G81500272,血糖試紙,210.0,37,False,2021-09-19
40094,DLI1,G81500272,血糖試紙,182.0,38,True,2021-09-26
43620,DLI1,G81500272,血糖試紙,154.0,39,False,2021-10-03
43754,DLI1,G81500272,血糖試紙,153.0,40,False,2021-10-10
43875,DLI1,G81500272,血糖試紙,145.0,41,False,2021-10-17
44010,DLI1,G81500272,血糖試紙,143.0,42,False,2021-10-24
44133,DLI1,G81500272,血糖試紙,145.0,43,False,2021-10-31
47785,DLI1,G81500272,血糖試紙,127.0,44,False,2021-11-07
47913,DLI1,G81500272,血糖試紙,154.0,45,False,2021-11-14
48076,DLI1,G81500272,血糖試紙,210.0,46,False,2021-11-21
48245,DLI1,G81500272,血糖試紙,198.0,47,False,2021-11-28
51717,DLI1,G81500272,血糖試紙,145.0,48,False,2021-12-05
51846,DLI1,G81500272,血糖試紙,156.0,49,False,2021-12-12
51998,DLI1,G81500272,血糖試紙,188.0,50,False,2021-12-19
52151,DLI1,G81500272,血糖試紙,171.0,51,False,2021-12-26
52236,DLI1,G81500272,血糖試紙,90.0,52,True,2021-12-31
