,庫房,料號,品名,數量,週,工作日,帳務日期
4898,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),7.0,1,False,2021-01-09
4905,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),12.0,2,False,2021-01-17
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,3,False,2021-01-02
4906,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,4,True,2021-01-26
9228,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,5,True,2021-02-04
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,6,False,2021-01-02
9230,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,7,True,2021-02-18
9231,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,8,True,2021-02-23
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,9,False,2021-01-02
12702,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,10,True,2021-03-12
12706,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,11,False,2021-03-21
12711,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,12,True,2021-03-26
12713,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),10.0,13,True,2021-03-31
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,14,False,2021-01-02
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,15,False,2021-01-02
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,16,False,2021-01-02
21876,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,17,False,2021-05-01
21881,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),7.0,18,True,2021-05-08
21883,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,19,False,2021-05-15
21887,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,20,False,2021-05-22
21888,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,21,True,2021-05-28
26548,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,22,False,2021-06-05
26553,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),9.0,23,False,2021-06-13
26557,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),5.0,24,False,2021-06-20
26565,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),11.0,25,False,2021-06-27
31182,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),7.0,26,False,2021-07-03
31183,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,27,True,2021-07-08
31185,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,28,False,2021-07-18
31186,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,29,False,2021-07-24
35960,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,30,False,2021-08-01
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,31,False,2021-01-02
35963,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,32,True,2021-08-12
35964,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,33,False,2021-08-22
35967,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),5.0,34,False,2021-08-29
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,35,False,2021-01-02
40450,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,36,True,2021-09-10
40455,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,37,True,2021-09-18
40457,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,38,True,2021-09-23
44410,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),5.0,39,False,2021-10-02
44412,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,40,False,2021-10-06
44417,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),5.0,41,True,2021-10-15
44419,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,42,True,2021-10-22
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,43,False,2021-01-02
48556,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,44,False,2021-11-06
48557,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,45,True,2021-11-11
48558,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,46,True,2021-11-16
48561,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,47,False,2021-11-28
52466,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,48,False,2021-12-05
52467,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,49,True,2021-12-10
52468,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,50,True,2021-12-13
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,51,False,2021-01-02
4893,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,52,False,2021-01-02
