,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
0,2020-04-14,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,0.0,0.0,0.0,20.0,20.0,,16
1,2020-04-21,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,20.0,20.0,20.0,,17
2,2020-04-28,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,20.0,20.0,20.0,,18
3,2020-05-05,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,20.0,20.0,20.0,,19
4,2020-05-12,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,20.0,20.0,20.0,,20
5,2020-05-19,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,20.0,20.0,20.0,,21
6,2020-05-26,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,5.0,5.0,20.0,,22
7,2020-06-02,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,23
8,2020-06-09,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,24
9,2020-06-16,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,25
10,2020-06-24,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,26
11,2020-06-30,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,27
12,2020-07-08,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,28
13,2020-07-14,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,29
14,2020-07-21,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,30
15,2020-07-29,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,5.0,5.0,20.0,,31
16,2020-08-04,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,32
17,2020-08-11,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,33
18,2020-08-18,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,34
19,2020-08-25,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,35
20,2020-09-01,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,36
21,2020-09-08,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,37
22,2020-09-15,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,38
23,2020-09-22,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,39
24,2020-09-30,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,40
25,2020-10-06,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,5.0,5.0,20.0,,41
26,2020-10-13,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,42
27,2020-10-21,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,43
28,2020-10-27,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,44
29,2020-11-04,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,45
30,2020-11-10,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,5.0,5.0,20.0,,46
31,2020-11-17,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,47
32,2020-11-24,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,48
33,2020-12-01,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,5.0,5.0,20.0,,49
34,2020-12-08,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,50
35,2020-12-15,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,15.0,15.0,20.0,,51
36,2020-12-22,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,5.0,5.0,20.0,,52
37,2020-12-29,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,20.0,20.0,0.0,10.0,10.0,20.0,,53
