,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
17783,DLN8,C00733218,抗感染安全尖端導管組,1.0,1,True,2022-01-07,,
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,2,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,3,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,4,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,5,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,6,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,7,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,8,True,2022-01-07,202201.0,C-計價
17784,DLN8,C00733218,抗感染安全尖端導管組,1.0,9,True,2022-03-02,,
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,10,True,2022-01-07,202201.0,C-計價
17785,DLN8,C00733218,抗感染安全尖端導管組,1.0,11,True,2022-03-18,,
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,12,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,13,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,14,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,15,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,16,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,17,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,18,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,19,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,20,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,21,True,2022-01-07,202201.0,C-計價
17787,DLN8,C00733218,抗感染安全尖端導管組,2.0,22,False,2022-06-03,,
17789,DLN8,C00733218,抗感染安全尖端導管組,2.0,23,True,2022-06-10,,
17790,DLN8,C00733218,抗感染安全尖端導管組,1.0,24,True,2022-06-16,,
17792,DLN8,C00733218,抗感染安全尖端導管組,2.0,25,False,2022-06-25,,
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,26,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,27,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,28,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,29,True,2022-01-07,202201.0,C-計價
17793,DLN8,C00733218,抗感染安全尖端導管組,1.0,30,True,2022-07-26,,
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,31,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,32,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,33,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,34,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,35,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,36,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,37,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,38,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,39,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,40,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,41,True,2022-01-07,202201.0,C-計價
17794,DLN8,C00733218,抗感染安全尖端導管組,2.0,42,True,2022-10-19,,
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,43,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,44,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,45,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,46,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,47,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,48,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,49,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,50,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,51,True,2022-01-07,202201.0,C-計價
17783,DLN8,C00733218,抗感染安全尖端導管組,0.0,52,True,2022-01-07,202201.0,C-計價
