,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
20769,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,1,True,2022-01-06,,
20774,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,2,False,2022-01-16,,
20783,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),10.0,3,False,2022-01-23,,
20763,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),0.0,4,False,2022-01-01,202201.0,T-不計價
20763,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),0.0,5,False,2022-01-01,202201.0,T-不計價
20763,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),0.0,6,False,2022-01-01,202201.0,T-不計價
20787,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,7,False,2022-02-20,,
20798,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),11.0,8,False,2022-02-27,,
20802,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,9,False,2022-03-06,,
20805,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,10,False,2022-03-12,,
20810,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,11,False,2022-03-20,,
20812,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,12,True,2022-03-24,,
20815,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,13,True,2022-03-30,,
20816,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,14,False,2022-04-09,,
20817,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,15,False,2022-04-16,,
20763,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),0.0,16,False,2022-01-01,202201.0,T-不計價
20819,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,17,False,2022-05-01,,
20820,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,18,False,2022-05-04,,
20763,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),0.0,19,False,2022-01-01,202201.0,T-不計價
20822,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,20,True,2022-05-19,,
20824,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,21,False,2022-05-28,,
20833,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),10.0,22,False,2022-06-04,,
20851,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),19.0,23,False,2022-06-12,,
20865,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),14.0,24,False,2022-06-19,,
20881,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),16.0,25,False,2022-06-26,,
20894,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),13.0,26,False,2022-07-03,,
20915,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),21.0,27,False,2022-07-10,,
20931,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),16.0,28,False,2022-07-17,,
20940,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,29,False,2022-07-24,,
20944,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,30,False,2022-07-31,,
20953,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,31,False,2022-08-07,,
20960,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,32,False,2022-08-14,,
20967,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,33,False,2022-08-21,,
20971,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,34,False,2022-08-27,,
20975,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,35,False,2022-09-03,,
20978,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,36,False,2022-09-11,,
20986,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,37,False,2022-09-17,,
20987,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,38,True,2022-09-19,,
20989,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,39,True,2022-09-28,,
20992,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,40,True,2022-10-09,,
20997,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,41,False,2022-10-16,,
21005,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,42,False,2022-10-23,,
21008,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,43,True,2022-10-25,,
21013,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,44,False,2022-11-06,,
20763,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),0.0,45,False,2022-01-01,202201.0,T-不計價
21018,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,46,False,2022-11-19,,
21019,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,47,True,2022-11-23,,
21020,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,48,False,2022-12-03,,
21021,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,49,True,2022-12-07,,
21024,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,50,True,2022-12-16,,
21025,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),1.0,51,True,2022-12-19,,
21027,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,52,False,2022-12-31,,
