,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
17835,DLN8,C02113123,抽痰管，內含手控接頭,224.0,1,True,2022-01-07,,
17852,DLN8,C02113123,抽痰管，內含手控接頭,115.0,2,False,2022-01-16,,
17876,DLN8,C02113123,抽痰管，內含手控接頭,192.0,3,False,2022-01-23,,
17889,DLN8,C02113123,抽痰管，內含手控接頭,104.0,4,True,2022-01-28,,
17797,DLN8,C02113123,抽痰管，內含手控接頭,0.0,5,False,2022-01-01,202201.0,T-不計價
17797,DLN8,C02113123,抽痰管，內含手控接頭,0.0,6,False,2022-01-01,202201.0,T-不計價
17898,DLN8,C02113123,抽痰管，內含手控接頭,59.0,7,False,2022-02-20,,
17928,DLN8,C02113123,抽痰管，內含手控接頭,227.0,8,False,2022-02-27,,
17960,DLN8,C02113123,抽痰管，內含手控接頭,242.0,9,False,2022-03-06,,
17992,DLN8,C02113123,抽痰管，內含手控接頭,256.0,10,False,2022-03-13,,
18030,DLN8,C02113123,抽痰管，內含手控接頭,304.0,11,False,2022-03-20,,
18050,DLN8,C02113123,抽痰管，內含手控接頭,160.0,12,False,2022-03-27,,
18060,DLN8,C02113123,抽痰管，內含手控接頭,88.0,13,True,2022-04-01,,
18062,DLN8,C02113123,抽痰管，內含手控接頭,16.0,14,False,2022-04-10,,
18065,DLN8,C02113123,抽痰管，內含手控接頭,24.0,15,False,2022-04-17,,
17797,DLN8,C02113123,抽痰管，內含手控接頭,0.0,16,False,2022-01-01,202201.0,T-不計價
18068,DLN8,C02113123,抽痰管，內含手控接頭,18.0,17,False,2022-05-01,,
18069,DLN8,C02113123,抽痰管，內含手控接頭,8.0,18,False,2022-05-04,,
17797,DLN8,C02113123,抽痰管，內含手控接頭,0.0,19,False,2022-01-01,202201.0,T-不計價
18074,DLN8,C02113123,抽痰管，內含手控接頭,40.0,20,False,2022-05-21,,
18078,DLN8,C02113123,抽痰管，內含手控接頭,28.0,21,False,2022-05-29,,
18119,DLN8,C02113123,抽痰管，內含手控接頭,336.0,22,False,2022-06-05,,
18179,DLN8,C02113123,抽痰管，內含手控接頭,473.0,23,False,2022-06-12,,
18256,DLN8,C02113123,抽痰管，內含手控接頭,616.0,24,False,2022-06-19,,
18355,DLN8,C02113123,抽痰管，內含手控接頭,771.0,25,False,2022-06-26,,
18478,DLN8,C02113123,抽痰管，內含手控接頭,971.0,26,False,2022-07-03,,
18587,DLN8,C02113123,抽痰管，內含手控接頭,865.0,27,False,2022-07-10,,
18713,DLN8,C02113123,抽痰管，內含手控接頭,996.0,28,False,2022-07-17,,
18782,DLN8,C02113123,抽痰管，內含手控接頭,552.0,29,False,2022-07-24,,
18822,DLN8,C02113123,抽痰管，內含手控接頭,320.0,30,False,2022-07-31,,
18856,DLN8,C02113123,抽痰管，內含手控接頭,272.0,31,False,2022-08-07,,
18879,DLN8,C02113123,抽痰管，內含手控接頭,184.0,32,False,2022-08-14,,
18904,DLN8,C02113123,抽痰管，內含手控接頭,196.0,33,False,2022-08-21,,
18944,DLN8,C02113123,抽痰管，內含手控接頭,310.0,34,False,2022-08-28,,
18949,DLN8,C02113123,抽痰管，內含手控接頭,36.0,35,True,2022-09-01,,
18965,DLN8,C02113123,抽痰管，內含手控接頭,122.0,36,False,2022-09-10,,
18984,DLN8,C02113123,抽痰管，內含手控接頭,152.0,37,False,2022-09-18,,
18986,DLN8,C02113123,抽痰管，內含手控接頭,16.0,38,True,2022-09-19,,
18990,DLN8,C02113123,抽痰管，內含手控接頭,32.0,39,False,2022-10-02,,
18997,DLN8,C02113123,抽痰管，內含手控接頭,49.0,40,True,2022-10-09,,
19022,DLN8,C02113123,抽痰管，內含手控接頭,200.0,41,False,2022-10-16,,
19059,DLN8,C02113123,抽痰管，內含手控接頭,296.0,42,False,2022-10-23,,
19083,DLN8,C02113123,抽痰管，內含手控接頭,185.0,43,False,2022-10-30,,
19096,DLN8,C02113123,抽痰管，內含手控接頭,104.0,44,False,2022-11-06,,
19107,DLN8,C02113123,抽痰管，內含手控接頭,88.0,45,True,2022-11-10,,
19119,DLN8,C02113123,抽痰管，內含手控接頭,96.0,46,False,2022-11-19,,
19127,DLN8,C02113123,抽痰管，內含手控接頭,64.0,47,True,2022-11-24,,
19129,DLN8,C02113123,抽痰管，內含手控接頭,16.0,48,False,2022-12-04,,
19134,DLN8,C02113123,抽痰管，內含手控接頭,40.0,49,True,2022-12-09,,
19142,DLN8,C02113123,抽痰管，內含手控接頭,64.0,50,False,2022-12-18,,
19145,DLN8,C02113123,抽痰管，內含手控接頭,22.0,51,True,2022-12-22,,
19150,DLN8,C02113123,抽痰管，內含手控接頭,115.0,52,False,2022-12-31,,
