,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,1
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,2
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,3
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,4
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,5
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,6
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,7
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,8
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,9
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,10
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,11
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,12
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,13
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,14
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,15
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,16
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,17
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,18
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,19
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,20
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,21
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,22
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,23
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,24
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,25
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,26
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,27
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,28
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,29
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,30
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,31
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,32
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,33
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,34
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,35
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,36
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,37
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,38
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,39
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,40
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,41
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,42
26911,DLN8,T02302016,咬口器 Bite-Block,1.0,2022-10-30,,,False,43
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,44
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,45
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,46
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,47
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,48
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,49
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,50
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,51
26911,DLN8,T02302016,咬口器 Bite-Block,0.0,2022-10-30,202210.0,T-不計價,False,52
