,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
16342,DLN8,B03106859,人工薄膜,47.0,1,False,2022-01-09,,
16373,DLN8,B03106859,人工薄膜,35.0,2,False,2022-01-16,,
16401,DLN8,B03106859,人工薄膜,29.0,3,False,2022-01-23,,
16424,DLN8,B03106859,人工薄膜,29.0,4,True,2022-01-30,,
16427,DLN8,B03106859,人工薄膜,3.0,5,False,2022-01-31,,
16300,DLN8,B03106859,人工薄膜,0.0,6,False,2022-01-01,202201.0,T-不計價
16436,DLN8,B03106859,人工薄膜,11.0,7,False,2022-02-19,,
16474,DLN8,B03106859,人工薄膜,48.0,8,False,2022-02-27,,
16524,DLN8,B03106859,人工薄膜,62.0,9,False,2022-03-06,,
16560,DLN8,B03106859,人工薄膜,46.0,10,False,2022-03-13,,
16608,DLN8,B03106859,人工薄膜,63.0,11,False,2022-03-20,,
16638,DLN8,B03106859,人工薄膜,37.0,12,False,2022-03-27,,
16645,DLN8,B03106859,人工薄膜,9.0,13,True,2022-04-01,,
16649,DLN8,B03106859,人工薄膜,5.0,14,False,2022-04-09,,
16654,DLN8,B03106859,人工薄膜,6.0,15,False,2022-04-17,,
16300,DLN8,B03106859,人工薄膜,0.0,16,False,2022-01-01,202201.0,T-不計價
16659,DLN8,B03106859,人工薄膜,8.0,17,False,2022-05-01,,
16663,DLN8,B03106859,人工薄膜,6.0,18,False,2022-05-08,,
16671,DLN8,B03106859,人工薄膜,9.0,19,False,2022-05-15,,
16680,DLN8,B03106859,人工薄膜,12.0,20,False,2022-05-22,,
16692,DLN8,B03106859,人工薄膜,18.0,21,False,2022-05-29,,
16715,DLN8,B03106859,人工薄膜,27.0,22,False,2022-06-05,,
16749,DLN8,B03106859,人工薄膜,42.0,23,False,2022-06-12,,
16800,DLN8,B03106859,人工薄膜,65.0,24,False,2022-06-19,,
16855,DLN8,B03106859,人工薄膜,71.0,25,False,2022-06-26,,
16913,DLN8,B03106859,人工薄膜,70.0,26,False,2022-07-03,,
16957,DLN8,B03106859,人工薄膜,51.0,27,False,2022-07-10,,
17009,DLN8,B03106859,人工薄膜,56.0,28,False,2022-07-17,,
17034,DLN8,B03106859,人工薄膜,30.0,29,False,2022-07-24,,
17058,DLN8,B03106859,人工薄膜,27.0,30,False,2022-07-31,,
17072,DLN8,B03106859,人工薄膜,16.0,31,False,2022-08-07,,
17087,DLN8,B03106859,人工薄膜,16.0,32,False,2022-08-14,,
17114,DLN8,B03106859,人工薄膜,30.0,33,False,2022-08-21,,
17132,DLN8,B03106859,人工薄膜,24.0,34,False,2022-08-28,,
17141,DLN8,B03106859,人工薄膜,11.0,35,False,2022-09-04,,
17155,DLN8,B03106859,人工薄膜,14.0,36,False,2022-09-11,,
17177,DLN8,B03106859,人工薄膜,28.0,37,False,2022-09-18,,
17185,DLN8,B03106859,人工薄膜,9.0,38,False,2022-09-25,,
17200,DLN8,B03106859,人工薄膜,15.0,39,False,2022-10-02,,
17213,DLN8,B03106859,人工薄膜,13.0,40,True,2022-10-08,,
17240,DLN8,B03106859,人工薄膜,38.0,41,False,2022-10-16,,
17262,DLN8,B03106859,人工薄膜,27.0,42,False,2022-10-23,,
17285,DLN8,B03106859,人工薄膜,29.0,43,False,2022-10-30,,
17299,DLN8,B03106859,人工薄膜,14.0,44,False,2022-11-06,,
17313,DLN8,B03106859,人工薄膜,16.0,45,False,2022-11-13,,
17324,DLN8,B03106859,人工薄膜,13.0,46,False,2022-11-20,,
17331,DLN8,B03106859,人工薄膜,8.0,47,True,2022-11-24,,
16300,DLN8,B03106859,人工薄膜,0.0,48,False,2022-01-01,202201.0,T-不計價
17335,DLN8,B03106859,人工薄膜,5.0,49,False,2022-12-11,,
17346,DLN8,B03106859,人工薄膜,11.0,50,False,2022-12-18,,
17354,DLN8,B03106859,人工薄膜,10.0,51,False,2022-12-25,,
17360,DLN8,B03106859,人工薄膜,18.0,52,True,2022-12-30,,
