,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
5953,DLN8,A00421190,胰島素安全注射筒附針-30G,11.0,1,False,2022-01-09,,
5967,DLN8,A00421190,胰島素安全注射筒附針-30G,26.0,2,False,2022-01-16,,
5980,DLN8,A00421190,胰島素安全注射筒附針-30G,27.0,3,False,2022-01-23,,
5990,DLN8,A00421190,胰島素安全注射筒附針-30G,16.0,4,True,2022-01-30,,
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,5,False,2022-01-01,202201.0,T-不計價
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,6,False,2022-01-01,202201.0,T-不計價
5999,DLN8,A00421190,胰島素安全注射筒附針-30G,19.0,7,False,2022-02-20,,
6005,DLN8,A00421190,胰島素安全注射筒附針-30G,15.0,8,True,2022-02-23,,
6013,DLN8,A00421190,胰島素安全注射筒附針-30G,16.0,9,False,2022-03-06,,
6028,DLN8,A00421190,胰島素安全注射筒附針-30G,26.0,10,False,2022-03-13,,
6038,DLN8,A00421190,胰島素安全注射筒附針-30G,15.0,11,False,2022-03-20,,
6051,DLN8,A00421190,胰島素安全注射筒附針-30G,17.0,12,False,2022-03-27,,
6057,DLN8,A00421190,胰島素安全注射筒附針-30G,11.0,13,True,2022-03-31,,
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,14,False,2022-01-01,202201.0,T-不計價
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,15,False,2022-01-01,202201.0,T-不計價
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,16,False,2022-01-01,202201.0,T-不計價
6058,DLN8,A00421190,胰島素安全注射筒附針-30G,1.0,17,True,2022-04-27,,
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,18,False,2022-01-01,202201.0,T-不計價
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,19,False,2022-01-01,202201.0,T-不計價
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,20,False,2022-01-01,202201.0,T-不計價
6059,DLN8,A00421190,胰島素安全注射筒附針-30G,1.0,21,True,2022-05-24,,
6065,DLN8,A00421190,胰島素安全注射筒附針-30G,11.0,22,False,2022-06-05,,
6084,DLN8,A00421190,胰島素安全注射筒附針-30G,37.0,23,False,2022-06-12,,
6101,DLN8,A00421190,胰島素安全注射筒附針-30G,39.0,24,False,2022-06-19,,
6128,DLN8,A00421190,胰島素安全注射筒附針-30G,42.0,25,False,2022-06-26,,
6162,DLN8,A00421190,胰島素安全注射筒附針-30G,64.0,26,False,2022-07-03,,
6193,DLN8,A00421190,胰島素安全注射筒附針-30G,78.0,27,False,2022-07-10,,
6225,DLN8,A00421190,胰島素安全注射筒附針-30G,50.0,28,False,2022-07-17,,
6242,DLN8,A00421190,胰島素安全注射筒附針-30G,27.0,29,False,2022-07-23,,
6249,DLN8,A00421190,胰島素安全注射筒附針-30G,8.0,30,False,2022-07-31,,
6251,DLN8,A00421190,胰島素安全注射筒附針-30G,7.0,31,True,2022-08-02,,
6260,DLN8,A00421190,胰島素安全注射筒附針-30G,20.0,32,False,2022-08-14,,
6277,DLN8,A00421190,胰島素安全注射筒附針-30G,31.0,33,False,2022-08-21,,
6284,DLN8,A00421190,胰島素安全注射筒附針-30G,8.0,34,False,2022-08-28,,
6286,DLN8,A00421190,胰島素安全注射筒附針-30G,3.0,35,True,2022-09-01,,
6291,DLN8,A00421190,胰島素安全注射筒附針-30G,13.0,36,False,2022-09-10,,
6306,DLN8,A00421190,胰島素安全注射筒附針-30G,33.0,37,False,2022-09-18,,
6308,DLN8,A00421190,胰島素安全注射筒附針-30G,2.0,38,True,2022-09-19,,
6311,DLN8,A00421190,胰島素安全注射筒附針-30G,13.0,39,False,2022-10-02,,
6316,DLN8,A00421190,胰島素安全注射筒附針-30G,13.0,40,True,2022-10-08,,
6325,DLN8,A00421190,胰島素安全注射筒附針-30G,15.0,41,False,2022-10-16,,
6331,DLN8,A00421190,胰島素安全注射筒附針-30G,10.0,42,False,2022-10-23,,
6338,DLN8,A00421190,胰島素安全注射筒附針-30G,9.0,43,False,2022-10-30,,
6352,DLN8,A00421190,胰島素安全注射筒附針-30G,32.0,44,False,2022-11-06,,
6357,DLN8,A00421190,胰島素安全注射筒附針-30G,6.0,45,True,2022-11-11,,
6362,DLN8,A00421190,胰島素安全注射筒附針-30G,7.0,46,False,2022-11-20,,
6368,DLN8,A00421190,胰島素安全注射筒附針-30G,8.0,47,True,2022-11-24,,
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,48,False,2022-01-01,202201.0,T-不計價
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,49,False,2022-01-01,202201.0,T-不計價
5941,DLN8,A00421190,胰島素安全注射筒附針-30G,0.0,50,False,2022-01-01,202201.0,T-不計價
6370,DLN8,A00421190,胰島素安全注射筒附針-30G,3.0,51,True,2022-12-20,,
5945,DLN8,A00421190,胰島素安全注射筒附針-30G,9.0,52,False,2022-01-02,,
