,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,1
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,2
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,3
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,4
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,5
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,6
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,7
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,8
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,9
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,10
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,11
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,12
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,13
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,14
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,15
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,16
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,17
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,18
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,19
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,20
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,21
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,22
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,23
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,24
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,25
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,26
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,27
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,28
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,29
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,30
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,31
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,32
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,33
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,34
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,35
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,36
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,37
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,38
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,39
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,40
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,41
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,42
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,43
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,44
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,45
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,46
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,47
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,48
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,49
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,50
25839,DLN8,J00202506,尿液收集袋,1.0,2022-12-19,,,True,51
25839,DLN8,J00202506,尿液收集袋,0.0,2022-12-19,202212.0,T-不計價,True,52
