,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
27175,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,1,False,2022-01-08,,
27176,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,2,True,2022-01-12,,
27179,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,3,True,2022-01-21,,
27180,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,4,True,2022-01-25,,
27181,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,5,False,2022-01-31,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,6,True,2022-01-04,202201.0,T-不計價
27182,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,7,True,2022-02-18,,
27186,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,8,False,2022-02-26,,
27190,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,9,True,2022-03-04,,
27193,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,10,False,2022-03-12,,
27194,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,11,True,2022-03-18,,
27198,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,12,True,2022-03-25,,
27199,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,13,True,2022-03-30,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,14,True,2022-01-04,202201.0,T-不計價
27200,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,15,False,2022-04-16,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,16,True,2022-01-04,202201.0,T-不計價
27201,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,17,False,2022-05-01,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,18,True,2022-01-04,202201.0,T-不計價
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,19,True,2022-01-04,202201.0,T-不計價
27205,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,20,False,2022-05-22,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,21,True,2022-01-04,202201.0,T-不計價
27209,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,22,False,2022-06-04,,
27215,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),6.0,23,False,2022-06-12,,
27220,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,24,False,2022-06-19,,
27227,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),7.0,25,False,2022-06-26,,
27234,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),7.0,26,False,2022-07-03,,
27245,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),15.0,27,False,2022-07-10,,
27257,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),11.0,28,False,2022-07-17,,
27260,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,29,True,2022-07-20,,
27262,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,30,True,2022-07-29,,
27264,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,31,True,2022-08-03,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,32,True,2022-01-04,202201.0,T-不計價
27269,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,33,False,2022-08-20,,
27272,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,34,True,2022-08-25,,
27273,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,35,True,2022-08-31,,
27275,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,36,True,2022-09-06,,
27278,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),10.0,37,False,2022-09-18,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,38,True,2022-01-04,202201.0,T-不計價
27279,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,39,True,2022-09-28,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,40,True,2022-01-04,202201.0,T-不計價
27281,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,41,True,2022-10-13,,
27285,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,42,True,2022-10-20,,
27288,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,43,False,2022-10-30,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,44,True,2022-01-04,202201.0,T-不計價
27291,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,45,False,2022-11-13,,
27292,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,46,True,2022-11-14,,
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,47,True,2022-01-04,202201.0,T-不計價
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,48,True,2022-01-04,202201.0,T-不計價
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,49,True,2022-01-04,202201.0,T-不計價
27174,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,50,True,2022-01-04,202201.0,T-不計價
27293,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,51,True,2022-12-21,,
27294,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,52,False,2022-12-31,,
