,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
25642,DLN8,J00202019,勤達豪華型尿袋 (滅菌),6.0,1,False,2022-01-09,,
25646,DLN8,J00202019,勤達豪華型尿袋 (滅菌),4.0,2,True,2022-01-14,,
25651,DLN8,J00202019,勤達豪華型尿袋 (滅菌),5.0,3,True,2022-01-20,,
25660,DLN8,J00202019,勤達豪華型尿袋 (滅菌),9.0,4,True,2022-01-30,,
25661,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,5,False,2022-01-31,,
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,6,False,2022-01-01,202201.0,T-不計價
25662,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,7,False,2022-02-19,,
25666,DLN8,J00202019,勤達豪華型尿袋 (滅菌),4.0,8,True,2022-02-25,,
25674,DLN8,J00202019,勤達豪華型尿袋 (滅菌),8.0,9,True,2022-03-04,,
25683,DLN8,J00202019,勤達豪華型尿袋 (滅菌),9.0,10,False,2022-03-12,,
25691,DLN8,J00202019,勤達豪華型尿袋 (滅菌),8.0,11,True,2022-03-18,,
25692,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,12,True,2022-03-25,,
25694,DLN8,J00202019,勤達豪華型尿袋 (滅菌),2.0,13,True,2022-04-01,,
25695,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,14,False,2022-04-09,,
25696,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,15,True,2022-04-11,,
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,16,False,2022-01-01,202201.0,T-不計價
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,17,False,2022-01-01,202201.0,T-不計價
25697,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,18,False,2022-05-08,,
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,19,False,2022-01-01,202201.0,T-不計價
25698,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,20,True,2022-05-19,,
25700,DLN8,J00202019,勤達豪華型尿袋 (滅菌),2.0,21,False,2022-05-28,,
25706,DLN8,J00202019,勤達豪華型尿袋 (滅菌),7.0,22,False,2022-06-05,,
25716,DLN8,J00202019,勤達豪華型尿袋 (滅菌),10.0,23,False,2022-06-12,,
25725,DLN8,J00202019,勤達豪華型尿袋 (滅菌),9.0,24,False,2022-06-19,,
25734,DLN8,J00202019,勤達豪華型尿袋 (滅菌),9.0,25,False,2022-06-25,,
25744,DLN8,J00202019,勤達豪華型尿袋 (滅菌),10.0,26,False,2022-07-03,,
25755,DLN8,J00202019,勤達豪華型尿袋 (滅菌),12.0,27,False,2022-07-10,,
25773,DLN8,J00202019,勤達豪華型尿袋 (滅菌),19.0,28,False,2022-07-17,,
25777,DLN8,J00202019,勤達豪華型尿袋 (滅菌),4.0,29,True,2022-07-20,,
25782,DLN8,J00202019,勤達豪華型尿袋 (滅菌),5.0,30,True,2022-07-28,,
25785,DLN8,J00202019,勤達豪華型尿袋 (滅菌),3.0,31,False,2022-08-07,,
25789,DLN8,J00202019,勤達豪華型尿袋 (滅菌),4.0,32,False,2022-08-14,,
25796,DLN8,J00202019,勤達豪華型尿袋 (滅菌),7.0,33,True,2022-08-19,,
25799,DLN8,J00202019,勤達豪華型尿袋 (滅菌),3.0,34,True,2022-08-24,,
25801,DLN8,J00202019,勤達豪華型尿袋 (滅菌),2.0,35,True,2022-09-02,,
25804,DLN8,J00202019,勤達豪華型尿袋 (滅菌),3.0,36,True,2022-09-09,,
25809,DLN8,J00202019,勤達豪華型尿袋 (滅菌),5.0,37,False,2022-09-17,,
25810,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,38,True,2022-09-19,,
25811,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,39,True,2022-09-27,,
25814,DLN8,J00202019,勤達豪華型尿袋 (滅菌),3.0,40,True,2022-10-09,,
25817,DLN8,J00202019,勤達豪華型尿袋 (滅菌),3.0,41,True,2022-10-14,,
25823,DLN8,J00202019,勤達豪華型尿袋 (滅菌),6.0,42,False,2022-10-23,,
25826,DLN8,J00202019,勤達豪華型尿袋 (滅菌),3.0,43,True,2022-10-28,,
25827,DLN8,J00202019,勤達豪華型尿袋 (滅菌),1.0,44,True,2022-10-31,,
25829,DLN8,J00202019,勤達豪華型尿袋 (滅菌),2.0,45,False,2022-11-13,,
25834,DLN8,J00202019,勤達豪華型尿袋 (滅菌),5.0,46,False,2022-11-19,,
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,47,False,2022-01-01,202201.0,T-不計價
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,48,False,2022-01-01,202201.0,T-不計價
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,49,False,2022-01-01,202201.0,T-不計價
25635,DLN8,J00202019,勤達豪華型尿袋 (滅菌),0.0,50,False,2022-01-01,202201.0,T-不計價
25836,DLN8,J00202019,勤達豪華型尿袋 (滅菌),2.0,51,True,2022-12-22,,
25838,DLN8,J00202019,勤達豪華型尿袋 (滅菌),4.0,52,False,2022-12-31,,
