,庫房,料號,品名,數量,週,工作日,帳務日期
9,DLN1,K80004044,Push Button Blood Collection,3.0,1,True,2021-01-06
7,DLN1,K80004044,Push Button Blood Collection,0.0,2,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,3,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,4,True,2021-01-05
14,DLN1,K80004044,Push Button Blood Collection,3.0,5,True,2021-02-02
7,DLN1,K80004044,Push Button Blood Collection,0.0,6,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,7,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,8,True,2021-01-05
18,DLN1,K80004044,Push Button Blood Collection,1.0,9,True,2021-03-04
7,DLN1,K80004044,Push Button Blood Collection,0.0,10,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,11,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,12,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,13,True,2021-01-05
24,DLN1,K80004044,Push Button Blood Collection,2.0,14,True,2021-04-06
7,DLN1,K80004044,Push Button Blood Collection,0.0,15,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,16,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,17,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,18,True,2021-01-05
45,DLN1,K80004044,Push Button Blood Collection,18.0,19,True,2021-05-12
7,DLN1,K80004044,Push Button Blood Collection,0.0,20,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,21,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,22,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,23,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,24,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,25,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,26,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,27,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,28,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,29,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,30,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,31,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,32,True,2021-01-05
57,DLN1,K80004044,Push Button Blood Collection,3.0,33,True,2021-08-16
58,DLN1,K80004044,Push Button Blood Collection,1.0,34,True,2021-08-27
7,DLN1,K80004044,Push Button Blood Collection,0.0,35,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,36,True,2021-01-05
65,DLN1,K80004044,Push Button Blood Collection,4.0,37,True,2021-09-14
7,DLN1,K80004044,Push Button Blood Collection,0.0,38,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,39,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,40,True,2021-01-05
68,DLN1,K80004044,Push Button Blood Collection,1.0,41,True,2021-10-13
7,DLN1,K80004044,Push Button Blood Collection,0.0,42,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,43,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,44,True,2021-01-05
89,DLN1,K80004044,Push Button Blood Collection,20.0,45,True,2021-11-10
7,DLN1,K80004044,Push Button Blood Collection,0.0,46,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,47,True,2021-01-05
95,DLN1,K80004044,Push Button Blood Collection,1.0,48,True,2021-12-02
97,DLN1,K80004044,Push Button Blood Collection,2.0,49,True,2021-12-07
7,DLN1,K80004044,Push Button Blood Collection,0.0,50,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,51,True,2021-01-05
7,DLN1,K80004044,Push Button Blood Collection,0.0,52,True,2021-01-05
