,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
0,2020-04-14,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,16
0,2021-06-01,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,22
1,2021-06-15,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,1.0,1.0,0.0,,24
2,2021-06-22,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,25
3,2021-07-13,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,1.0,1.0,0.0,,28
4,2021-08-05,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,31
5,2021-08-17,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,33
6,2021-09-03,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,35
7,2021-09-22,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,38
8,2021-09-28,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,39
9,2021-12-28,B13500558,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,2.0,0.0,0.0,2.0,2.0,0.0,,52
