,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,退貨量(-),週
0,2019-01-08,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,20.0,20.0,0.0,,2
1,2019-01-15,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,20.0,20.0,0.0,,3
2,2019-01-22,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,20.0,20.0,0.0,,4
3,2019-01-29,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,5
4,2019-02-12,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,7
5,2019-02-19,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,8
6,2019-02-27,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,9
7,2019-03-05,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,10
8,2019-03-12,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,,11
9,2019-03-19,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,12
10,2019-03-26,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,13
11,2019-04-02,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,14
12,2019-04-09,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,15
13,2019-04-18,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,16
14,2019-04-23,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,17
15,2019-04-30,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,18
16,2019-05-07,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,19
17,2019-05-14,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,20
18,2019-05-21,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,21
19,2019-05-28,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,22
20,2019-06-04,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,23
21,2019-06-13,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,,24
22,2019-06-18,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,,25
23,2019-06-25,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,15.0,15.0,0.0,,26
24,2019-07-02,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,,27
25,2019-07-09,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,,28
26,2019-07-16,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,29
27,2019-07-23,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,30
28,2019-07-30,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,31
29,2019-08-06,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,32
30,2019-08-13,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,33
31,2019-08-20,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,34
32,2019-08-27,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,,35
33,2019-09-03,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,0.0,36
34,2019-09-10,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,20.0,20.0,0.0,0.0,37
35,2019-09-17,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,0.0,38
36,2019-09-24,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,0.0,39
37,2019-10-01,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,40
38,2019-10-09,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,41
39,2019-10-15,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,5.0,5.0,0.0,,42
40,2019-10-22,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,20.0,0.0,0.0,10.0,10.0,0.0,,43
