,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-01,1,False,2019,3.0,3.0
1,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-01,1,False,2019,3.0,3.0
2,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-02,1,True,2019,3.0,3.0
3,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2019-01-02,1,True,2019,3.0,3.0
4,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,5.0,2019-01-02,1,True,2019,3.0,3.0
5,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-03,1,True,2019,3.0,3.0
6,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-03,1,True,2019,3.0,3.0
7,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-03,1,True,2019,3.0,3.0
8,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-03,1,True,2019,3.0,3.0
9,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-03,1,True,2019,3.0,3.0
10,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2019-01-04,1,True,2019,3.0,3.0
11,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-04,1,True,2019,3.0,3.0
12,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-05,1,False,2019,3.0,3.0
13,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-05,1,False,2019,3.0,3.0
14,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-05,1,False,2019,3.0,3.0
15,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-05,1,False,2019,3.0,3.0
16,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-06,1,False,2019,3.0,3.0
17,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-06,1,False,2019,3.0,3.0
18,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2019-01-06,1,False,2019,3.0,3.0
19,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-06,1,False,2019,3.0,3.0
20,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-06,1,False,2019,3.0,3.0
21,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-06,1,False,2019,3.0,3.0
22,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-06,1,False,2019,3.0,3.0
23,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-12-30,1,True,2019,3.0,3.0
24,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-12-30,1,True,2019,3.0,3.0
25,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-12-31,1,True,2019,3.0,3.0
26,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-12-31,1,True,2019,3.0,3.0
27,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-12-31,1,True,2019,3.0,3.0
28,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-12-31,1,True,2019,3.0,3.0
29,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-07,2,True,2019,5.0,2.0
30,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-07,2,True,2019,5.0,2.0
31,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-07,2,True,2019,5.0,2.0
32,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-07,2,True,2019,5.0,2.0
33,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-07,2,True,2019,5.0,2.0
34,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-08,2,True,2019,5.0,2.0
35,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-08,2,True,2019,5.0,2.0
36,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-08,2,True,2019,5.0,2.0
37,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-08,2,True,2019,5.0,2.0
38,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-09,2,True,2019,5.0,2.0
39,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2019-01-09,2,True,2019,5.0,2.0
40,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-09,2,True,2019,5.0,2.0
41,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-09,2,True,2019,5.0,2.0
42,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-09,2,True,2019,5.0,2.0
43,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-10,2,True,2019,5.0,2.0
44,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-10,2,True,2019,5.0,2.0
45,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-10,2,True,2019,5.0,2.0
46,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2019-01-10,2,True,2019,5.0,2.0
47,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-10,2,True,2019,5.0,2.0
48,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-10,2,True,2019,5.0,2.0
49,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-11,2,True,2019,5.0,2.0
50,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-11,2,True,2019,5.0,2.0
51,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-11,2,True,2019,5.0,2.0
52,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2019-01-11,2,True,2019,5.0,2.0
53,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-11,2,True,2019,5.0,2.0
54,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-11,2,True,2019,5.0,2.0
55,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,4.0,2019-01-11,2,True,2019,5.0,2.0
56,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-12,2,False,2019,5.0,2.0
57,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-12,2,False,2019,5.0,2.0
58,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-12,2,False,2019,5.0,2.0
59,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-13,2,False,2019,5.0,2.0
60,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,3.0,2019-01-13,2,False,2019,5.0,2.0
61,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-14,3,True,2019,5.0,2.0
62,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-16,3,True,2019,5.0,2.0
63,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-18,3,True,2019,5.0,2.0
64,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-18,3,True,2019,5.0,2.0
65,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,1.0,2019-01-20,3,False,2019,5.0,2.0
66,DLN5,A02322259,〞美迪克〞安全性靜脈留置針  22G,2.0,2019-01-20,3,False,2019,5.0,2.0
