,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-01,27,True,2019,5.0,2.0
1,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-01,27,True,2019,5.0,2.0
2,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-08,28,True,2019,5.0,2.0
3,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-15,29,True,2019,5.0,2.0
4,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-22,30,True,2019,5.0,2.0
5,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,2019-07-23,30,True,2019,5.0,2.0
6,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-26,30,True,2019,5.0,2.0
7,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-29,31,True,2019,5.0,2.0
8,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-07-29,31,True,2019,5.0,2.0
9,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-05,32,True,2019,5.0,2.0
10,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-05,32,True,2019,5.0,2.0
11,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-12,33,True,2019,5.0,2.0
12,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-13,33,True,2019,5.0,2.0
13,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-14,33,True,2019,5.0,2.0
14,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-19,34,True,2019,5.0,2.0
15,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-19,34,True,2019,5.0,2.0
16,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-19,34,True,2019,5.0,2.0
17,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-21,34,True,2019,5.0,2.0
18,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-08-26,35,True,2019,5.0,2.0
19,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-02,36,True,2019,4.0,3.0
20,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-02,36,True,2019,4.0,3.0
21,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-02,36,True,2019,4.0,3.0
22,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-04,36,True,2019,4.0,3.0
23,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-06,36,True,2019,4.0,3.0
24,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-09,37,True,2019,4.0,3.0
25,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-11,37,True,2019,4.0,3.0
26,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-16,38,True,2019,5.0,2.0
27,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-18,38,True,2019,5.0,2.0
28,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-23,39,True,2019,5.0,2.0
29,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-23,39,True,2019,5.0,2.0
30,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,2019-09-30,40,True,2019,5.0,2.0
31,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-09-30,40,True,2019,5.0,2.0
32,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-01,40,False,2019,5.0,2.0
33,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-03,40,False,2019,5.0,2.0
34,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-07,41,False,2019,3.0,4.0
35,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-09,41,True,2019,3.0,4.0
36,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-21,43,True,2019,5.0,2.0
37,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-21,43,True,2019,5.0,2.0
38,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-22,43,True,2019,5.0,2.0
39,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-28,44,True,2019,5.0,2.0
40,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-28,44,True,2019,5.0,2.0
41,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-10-30,44,True,2019,5.0,2.0
42,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-04,45,True,2019,5.0,2.0
43,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-04,45,True,2019,5.0,2.0
44,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-04,45,True,2019,5.0,2.0
45,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-11,46,True,2019,5.0,2.0
46,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-11,46,True,2019,5.0,2.0
47,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-11,46,True,2019,5.0,2.0
48,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-12,46,True,2019,5.0,2.0
49,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-14,46,True,2019,5.0,2.0
50,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-25,48,True,2019,5.0,2.0
51,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-25,48,True,2019,5.0,2.0
52,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,2019-11-25,48,True,2019,5.0,2.0
53,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,2019-11-25,48,True,2019,5.0,2.0
54,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-25,48,True,2019,5.0,2.0
55,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-11-28,48,True,2019,5.0,2.0
56,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-02,49,True,2019,5.0,2.0
57,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-02,49,True,2019,5.0,2.0
58,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-02,49,True,2019,5.0,2.0
59,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-03,49,True,2019,5.0,2.0
60,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-09,50,True,2019,5.0,2.0
61,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-09,50,True,2019,5.0,2.0
62,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-10,50,True,2019,5.0,2.0
63,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-11,50,True,2019,5.0,2.0
64,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-13,50,True,2019,5.0,2.0
65,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-16,51,True,2019,5.0,2.0
66,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-16,51,True,2019,5.0,2.0
67,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-16,51,True,2019,5.0,2.0
68,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-19,51,True,2019,5.0,2.0
69,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-20,51,True,2019,5.0,2.0
70,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-23,52,True,2019,5.0,2.0
71,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-23,52,True,2019,5.0,2.0
72,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-24,52,True,2019,5.0,2.0
73,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2019-12-26,52,True,2019,5.0,2.0
74,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-02,1,True,2020,2.0,3.0
75,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-06,2,True,2020,5.0,2.0
76,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-06,2,True,2020,5.0,2.0
77,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-06,2,True,2020,5.0,2.0
78,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-06,2,True,2020,5.0,2.0
79,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-07,2,True,2020,5.0,2.0
80,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-09,2,True,2020,5.0,2.0
81,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-10,2,True,2020,5.0,2.0
82,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-13,3,True,2020,5.0,2.0
83,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-14,3,True,2020,5.0,2.0
84,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-16,3,True,2020,5.0,2.0
85,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-20,4,True,2020,3.0,4.0
86,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-30,5,False,2020,2.0,5.0
87,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-30,5,False,2020,2.0,5.0
88,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-30,5,False,2020,2.0,5.0
89,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-31,5,False,2020,2.0,5.0
90,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-31,5,False,2020,2.0,5.0
91,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-01-31,5,False,2020,2.0,5.0
92,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-03,6,True,2020,5.0,2.0
93,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-03,6,True,2020,5.0,2.0
94,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-03,6,True,2020,5.0,2.0
95,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-04,6,True,2020,5.0,2.0
96,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-04,6,True,2020,5.0,2.0
97,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-10,7,True,2020,5.0,2.0
98,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-11,7,True,2020,5.0,2.0
99,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-17,8,True,2020,5.0,2.0
100,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-19,8,True,2020,5.0,2.0
101,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-20,8,True,2020,5.0,2.0
102,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-20,8,True,2020,5.0,2.0
103,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-20,8,True,2020,5.0,2.0
104,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-21,8,True,2020,5.0,2.0
105,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-21,8,True,2020,5.0,2.0
106,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-21,8,True,2020,5.0,2.0
107,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-24,9,True,2020,4.0,3.0
108,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-24,9,True,2020,4.0,3.0
109,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-24,9,True,2020,4.0,3.0
110,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-25,9,True,2020,4.0,3.0
111,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-25,9,True,2020,4.0,3.0
112,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,2020-02-26,9,True,2020,4.0,3.0
