,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,C14000004,輸液延長管,1.0,2019-02-06,6,False,2019,0.0,7.0
1,DLN5,C14000004,輸液延長管,1.0,2019-02-10,6,False,2019,0.0,7.0
2,DLN5,C14000004,輸液延長管,1.0,2019-02-14,7,True,2019,5.0,2.0
3,DLN5,C14000004,輸液延長管,1.0,2019-02-22,8,True,2019,5.0,2.0
4,DLN5,C14000004,輸液延長管,1.0,2019-02-25,9,True,2019,3.0,4.0
5,DLN5,C14000004,輸液延長管,1.0,2019-02-26,9,True,2019,3.0,4.0
6,DLN5,C14000004,輸液延長管,1.0,2019-03-06,10,True,2019,5.0,2.0
7,DLN5,C14000004,輸液延長管,1.0,2019-03-06,10,True,2019,5.0,2.0
8,DLN5,C14000004,輸液延長管,1.0,2019-03-22,12,True,2019,5.0,2.0
9,DLN5,C14000004,輸液延長管,1.0,2019-03-27,13,True,2019,5.0,2.0
10,DLN5,C14000004,輸液延長管,1.0,2019-04-08,15,True,2019,5.0,2.0
11,DLN5,C14000004,輸液延長管,1.0,2019-04-15,16,True,2019,5.0,2.0
12,DLN5,C14000004,輸液延長管,1.0,2019-06-03,23,True,2019,4.0,3.0
13,DLN5,C14000004,輸液延長管,1.0,2019-10-02,40,False,2019,5.0,2.0
14,DLN5,C14000004,輸液延長管,1.0,2019-11-25,48,True,2019,5.0,2.0
15,DLN5,C14000004,輸液延長管,1.0,2019-11-25,48,True,2019,5.0,2.0
16,DLN5,C14000004,輸液延長管,1.0,2019-12-02,49,True,2019,5.0,2.0
17,DLN5,C14000004,輸液延長管,1.0,2019-12-03,49,True,2019,5.0,2.0
18,DLN5,C14000004,輸液延長管,1.0,2019-12-16,51,True,2019,5.0,2.0
19,DLN5,C14000004,輸液延長管,1.0,2019-12-23,52,True,2019,5.0,2.0
20,DLN5,C14000004,輸液延長管,1.0,2019-12-23,52,True,2019,5.0,2.0
21,DLN5,C14000004,輸液延長管,1.0,2020-02-14,7,True,2020,5.0,2.0
22,DLN5,C14000004,輸液延長管,1.0,2020-03-11,11,True,2020,5.0,2.0
23,DLN5,C14000004,輸液延長管,1.0,2020-03-12,11,True,2020,5.0,2.0
24,DLN5,C14000004,輸液延長管,1.0,2020-03-12,11,True,2020,5.0,2.0
