,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-29,5,True,2019,5.0,2.0
1,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-25,9,True,2019,3.0,4.0
2,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-19,12,True,2019,5.0,2.0
3,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-20,12,True,2019,5.0,2.0
4,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-21,12,True,2019,5.0,2.0
5,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2019-05-07,19,True,2019,5.0,2.0
6,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-05-25,21,False,2019,5.0,2.0
7,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2019-05-29,22,True,2019,5.0,2.0
8,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-05-30,22,True,2019,5.0,2.0
9,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2019-06-07,23,False,2019,4.0,3.0
10,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,0.0,2019-06-12,24,True,2019,5.0,2.0
11,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2019-06-12,24,True,2019,5.0,2.0
12,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-06-13,24,True,2019,5.0,2.0
13,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-07-06,27,False,2019,5.0,2.0
14,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,0.0,2019-07-31,31,True,2019,5.0,2.0
15,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-08-27,35,True,2019,5.0,2.0
16,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,5.0,2019-08-28,35,True,2019,5.0,2.0
17,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-08-30,35,True,2019,5.0,2.0
18,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2019-09-02,36,True,2019,4.0,3.0
19,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2019-09-03,36,True,2019,4.0,3.0
20,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2019-09-04,36,True,2019,4.0,3.0
21,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-09-20,38,True,2019,5.0,2.0
22,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-09-28,39,False,2019,5.0,2.0
23,DLN5,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-09-29,39,True,2019,5.0,2.0
