,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-01-03,1,True,2019,3.0,3.0
1,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-12,7,True,2019,5.0,2.0
2,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-20,8,True,2019,5.0,2.0
3,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-21,8,True,2019,5.0,2.0
4,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-24,8,False,2019,5.0,2.0
5,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-04,10,True,2019,5.0,2.0
6,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-09,10,False,2019,5.0,2.0
7,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-04-03,14,True,2019,3.0,4.0
8,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-05-19,20,False,2019,5.0,2.0
9,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-08-01,31,True,2019,5.0,2.0
10,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-08-19,34,True,2019,5.0,2.0
11,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-02,36,True,2019,4.0,3.0
12,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-11,37,True,2019,4.0,3.0
13,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-22,38,False,2019,5.0,2.0
14,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-28,39,False,2019,5.0,2.0
15,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2019-12-26,52,True,2019,5.0,2.0
16,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-02-17,8,True,2020,5.0,2.0
17,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-03-06,10,True,2020,5.0,2.0
18,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-08,15,True,2020,5.0,2.0
19,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-11,15,False,2020,5.0,2.0
20,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-24,17,True,2020,5.0,2.0
21,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-05-05,19,False,2020,5.0,2.0
22,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-05-08,19,True,2020,5.0,2.0
23,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-06-09,24,True,2020,5.0,2.0
24,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-07-27,31,True,2020,5.0,2.0
25,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-08-17,34,True,2020,5.0,2.0
26,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-08-28,35,True,2020,5.0,2.0
27,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-10-19,43,True,2020,5.0,2.0
28,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2020-10-20,43,True,2020,5.0,2.0
29,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2021-02-26,8,True,2021,5.0,2.0
30,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2021-03-25,12,True,2021,5.0,2.0
31,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2021-03-25,12,True,2021,5.0,2.0
32,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2021-04-01,13,True,2021,4.0,3.0
33,DLN5,C00123169,二叉矽質導尿管-16Fr,1.0,2021-05-17,20,True,2021,5.0,2.0
