,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-01,1,False,2019,3.0,3.0
1,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-01,1,False,2019,3.0,3.0
2,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-01,1,False,2019,3.0,3.0
3,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-01,1,False,2019,3.0,3.0
4,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-01,1,False,2019,3.0,3.0
5,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,2019-01-01,1,False,2019,3.0,3.0
6,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-01,1,False,2019,3.0,3.0
7,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-01,1,False,2019,3.0,3.0
8,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-01,1,False,2019,3.0,3.0
9,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-01,1,False,2019,3.0,3.0
10,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-01,1,False,2019,3.0,3.0
11,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-02,1,True,2019,3.0,3.0
12,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
13,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
14,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-02,1,True,2019,3.0,3.0
15,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
16,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-02,1,True,2019,3.0,3.0
17,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
18,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
19,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-02,1,True,2019,3.0,3.0
20,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-02,1,True,2019,3.0,3.0
21,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,2019-01-02,1,True,2019,3.0,3.0
22,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
23,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
24,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
25,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
26,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
27,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-02,1,True,2019,3.0,3.0
28,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,2019-01-03,1,True,2019,3.0,3.0
29,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
30,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-03,1,True,2019,3.0,3.0
31,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),5.0,2019-01-03,1,True,2019,3.0,3.0
32,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2019-01-03,1,True,2019,3.0,3.0
33,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
34,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
35,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
36,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-03,1,True,2019,3.0,3.0
37,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
38,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,2019-01-03,1,True,2019,3.0,3.0
39,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2019-01-03,1,True,2019,3.0,3.0
40,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-03,1,True,2019,3.0,3.0
41,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-03,1,True,2019,3.0,3.0
42,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-03,1,True,2019,3.0,3.0
43,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
44,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
45,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2019-01-03,1,True,2019,3.0,3.0
46,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-03,1,True,2019,3.0,3.0
47,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
48,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
49,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
50,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-04,1,True,2019,3.0,3.0
51,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
52,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-04,1,True,2019,3.0,3.0
53,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
54,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
55,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
56,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
57,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
58,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
59,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-04,1,True,2019,3.0,3.0
60,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,2019-01-04,1,True,2019,3.0,3.0
61,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
62,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-04,1,True,2019,3.0,3.0
63,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
64,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
65,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-04,1,True,2019,3.0,3.0
66,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-04,1,True,2019,3.0,3.0
67,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-04,1,True,2019,3.0,3.0
68,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,2019-01-04,1,True,2019,3.0,3.0
69,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-05,1,False,2019,3.0,3.0
70,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-05,1,False,2019,3.0,3.0
71,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-05,1,False,2019,3.0,3.0
72,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-05,1,False,2019,3.0,3.0
73,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,2019-01-05,1,False,2019,3.0,3.0
74,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,2019-01-05,1,False,2019,3.0,3.0
75,DLN6,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,2019-01-05,1,False,2019,3.0,3.0
