,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-03,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,1,,,,,,,,,,,,
1,2019-01-09,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,2,,,,,,,,,,,,
2,2019-01-16,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,3.0,3.0,0.0,3,,,,,,,,,,,,
3,2019-01-25,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,3.0,3.0,0.0,4,,,,,,,,,,,,
4,2019-01-30,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,5,,,,,,,,,,,,
5,2019-02-13,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,1.0,1.0,0.0,7,,,,,,,,,,,,
6,2019-02-26,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,4.0,4.0,0.0,9,,,,,,,,,,,,
7,2019-03-06,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,3.0,3.0,0.0,10,,,,,,,,,,,,
8,2019-03-13,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,11,,,,,,,,,,,,
9,2019-03-20,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,3.0,3.0,0.0,12,,,,,,,,,,,,
10,2019-03-27,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,13,,,,,,,,,,,,
11,2019-04-01,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,4.0,4.0,0.0,14,,,,,,,,,,,,
12,2019-04-10,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,15,,,,,,,,,,,,
13,2019-04-17,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,16,,,,,,,,,,,,
14,2019-04-25,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,17,,,,,,,,,,,,
15,2019-05-01,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,9.0,0.0,0.0,2.0,2.0,0.0,18,,,,,,,,,,,,
