,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2020-04-13,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,0.0,40.0,40.0,16,,,,,,,,,,,,
1,2020-04-22,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,17,,,,,,,,,,,,
2,2020-04-27,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,20.0,20.0,40.0,18,,,,,,,,,,,,
3,2020-04-29,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,40.0,40.0,40.0,18,,,,,,,,,,,,
4,2020-05-06,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,40.0,40.0,40.0,19,,,,,,,,,,,,
5,2020-05-13,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,40.0,40.0,40.0,20,,,,,,,,,,,,
6,2020-05-20,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,50.0,50.0,40.0,21,,,,,,,,,,,,
7,2020-05-27,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,22,,,,,,,,,,,,
8,2020-06-03,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,20.0,20.0,40.0,23,,,,,,,,,,,,
9,2020-06-10,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,40.0,40.0,40.0,24,,,,,,,,,,,,
10,2020-06-17,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,70.0,70.0,40.0,25,,,,,,,,,,,,
11,2020-06-23,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,20.0,20.0,40.0,26,,,,,,,,,,,,
12,2020-06-27,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,20.0,20.0,40.0,26,,,,,,,,,,,,
13,2020-07-01,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,20.0,20.0,40.0,27,,,,,,,,,,,,
14,2020-07-08,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,40.0,40.0,40.0,28,,,,,,,,,,,,
15,2020-07-15,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,29,,,,,,,,,,,,
16,2020-07-22,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,30,,,,,,,,,,,,
17,2020-07-28,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,31,,,,,,,,,,,,
18,2020-08-05,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,50.0,50.0,40.0,32,,,,,,,,,,,,
19,2020-08-12,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,33,,,,,,,,,,,,
20,2020-08-19,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,10.0,10.0,40.0,34,,,,,,,,,,,,
21,2020-08-20,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,34,,,,,,,,,,,,
22,2020-08-26,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,40.0,40.0,40.0,35,,,,,,,,,,,,
23,2020-09-02,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,36,,,,,,,,,,,,
24,2020-09-16,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,38,,,,,,,,,,,,
25,2020-09-23,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,50.0,50.0,40.0,39,,,,,,,,,,,,
26,2020-09-29,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,30.0,30.0,40.0,40,,,,,,,,,,,,
27,2020-10-07,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,10.0,10.0,40.0,41,0.0,,,,,,,,,,,
28,2020-10-14,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,50.0,50.0,40.0,42,0.0,,,,,,,,,,,
29,2020-10-21,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,20.0,20.0,40.0,43,0.0,,,,,,,,,,,
30,2020-10-23,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,40.0,0.0,0.0,0.0,0.0,43,40.0,,,,,,,,,,,
31,2020-10-24,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,-50.0,-50.0,0.0,43,0.0,,,,,,,,,,,
32,2020-10-29,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,44,0.0,,,,,,,,,,,
33,2020-11-05,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,45,,,,,,,,,,,,
34,2020-11-11,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,46,,,,,,,,,,,,
35,2020-11-18,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,47,,,,,,,,,,,,
36,2020-11-25,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,48,,,,,,,,,,,,
37,2020-12-07,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,50,,,,,,,,,,,,
38,2020-12-14,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,51,,,,,,,,,,,,
39,2020-12-16,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,51,,,,,,,,,,,,
40,2020-12-23,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,52,,,,,,,,,,,,
41,2020-12-30,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,53,,,,,,,,,,,,
0,2021-01-06,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-01-13,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-01-27,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-03,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,10.0,10.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2021-02-08,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,170.0,170.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2021-02-10,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021-02-26,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2021-03-08,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,10,,,,,,,,,,,,
8,2021-03-10,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,10,,,,,,,,,,,,
9,2021-03-17,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,11,,,,,,,,,,,,
10,2021-03-24,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,12,,,,,,,,,,,,
11,2021-03-31,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,13,,,,,,,,,,,,
12,2021-04-07,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021-04-14,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2021-04-21,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2021-04-28,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2021-05-05,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,18,,,,,,,,,,,,
17,2021-05-12,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,19,,,,,,,,,,,,
18,2021-05-19,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,20,,,,,,,,,,,,
19,2021-05-26,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,21,,,,,,,,,,,,
20,2021-06-02,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,22,,,,,,,,,,,,
21,2021-06-09,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,70.0,70.0,0.0,23,,,,,,,,,,,,
22,2021-06-16,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,70.0,70.0,0.0,24,,,,,,,,,,,,
23,2021-06-23,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,25,,,,,,,,,,,,
24,2021-06-30,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,26,,,,,,,,,,,,
25,2021-07-07,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2021-07-14,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,10.0,10.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2021-07-21,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2021-07-29,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2021-08-05,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,90.0,90.0,0.0,31,,,,,,,,,,,,
30,2021-08-18,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,33,,,,,,,,,,,,
31,2021-08-25,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,34,,,,,,,,,,,,
32,2021-09-03,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,35,,,,,,,,,,,,
33,2021-09-08,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,36,,,,,,,,,,,,
34,2021-09-15,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,37,,,,,,,,,,,,
35,2021-09-22,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,38,,,,,,,,,,,,
36,2021-10-06,B13500455,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,90.0,0.0,0.0,80.0,80.0,0.0,40,,,,,,,,,,,,
