,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-03,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,1,,,,,,,,,,,,
1,2019-04-25,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,17,,,,,,,,,,,,
2,2019-07-03,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,5.0,5.0,0.0,27,,,,,,,,,,,,
0,2020-03-11,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,3.0,3.0,0.0,11,,,,,,,,,,,,
1,2020-03-25,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,3.0,3.0,0.0,13,,,,,,,,,,,,
2,2020-04-08,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,15,,,,,,,,,,,,
3,2020-04-15,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,16,,,,,,,,,,,,
4,2020-05-06,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,19,,,,,,,,,,,,
5,2020-06-17,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,7.0,7.0,0.0,25,,,,,,,,,,,,
6,2020-08-19,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,5.0,5.0,0.0,34,,,,,,,,,,,,
7,2020-12-09,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,3.0,3.0,0.0,50,,,,,,,,,,,,
0,2021-02-03,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,5.0,5.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-12,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,3.0,3.0,0.0,19,,,,,,,,,,,,
2,2021-09-29,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,3.0,3.0,0.0,39,,,,,,,,,,,,
3,2021-11-12,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,45,,,,,,,,,,,,
4,2021-11-24,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,5.0,5.0,0.0,47,,,,,,,,,,,,
5,2021-12-02,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,48,,,,,,,,,,,,
6,2021-12-16,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,2.0,2.0,0.0,50,,,,,,,,,,,,
7,2021-12-30,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,4.0,4.0,0.0,52,,,,,,,,,,,,
