,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-03,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,1,,,,,,,,,,,,
1,2019-01-09,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,300.0,300.0,0.0,2,,,,,,,,,,,,
2,2019-01-21,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,4,,,,,,,,,,,,
3,2019-01-23,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,100.0,100.0,0.0,4,,,,,,,,,,,,
4,2019-01-30,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,5,,,,,,,,,,,,
5,2019-02-13,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,300.0,300.0,0.0,7,,,,,,,,,,,,
6,2019-02-20,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,8,,,,,,,,,,,,
7,2019-03-01,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,9,,,,,,,,,,,,
8,2019-03-06,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,300.0,300.0,0.0,10,,,,,,,,,,,,
9,2019-03-13,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,100.0,100.0,0.0,11,,,,,,,,,,,,
10,2019-03-20,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,100.0,100.0,0.0,12,,,,,,,,,,,,
11,2019-03-27,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,13,,,,,,,,,,,,
12,2019-04-01,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,14,,,,,,,,,,,,
13,2019-04-10,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,15,,,,,,,,,,,,
14,2019-04-17,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,16,,,,,,,,,,,,
15,2019-04-25,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,100.0,100.0,0.0,17,,,,,,,,,,,,
16,2019-05-01,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,18,,,,,,,,,,,,
17,2019-05-08,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,300.0,300.0,0.0,19,,,,,,,,,,,,
18,2019-05-15,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,20,,,,,,,,,,,,
19,2019-05-22,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,100.0,100.0,0.0,21,,,,,,,,,,,,
20,2019-05-29,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,100.0,100.0,0.0,22,,,,,,,,,,,,
21,2019-06-12,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,300.0,300.0,0.0,24,,,,,,,,,,,,
22,2019-06-19,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,400.0,400.0,0.0,25,,,,,,,,,,,,
23,2019-06-26,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,200.0,200.0,0.0,26,,,,,,,,,,,,
24,2019-07-03,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,600.0,0.0,0.0,100.0,100.0,0.0,27,,,,,,,,,,,,
