,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-03,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,1,,,,,,,,,,,,
1,2019-01-10,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,150.0,150.0,0.0,2,,,,,,,,,,,,
2,2019-01-30,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,5,,,,,,,,,,,,
3,2019-02-20,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,8,,,,,,,,,,,,
4,2019-02-26,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,9,,,,,,,,,,,,
5,2019-03-13,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,11,,,,,,,,,,,,
6,2019-03-27,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,13,,,,,,,,,,,,
7,2019-04-01,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,14,,,,,,,,,,,,
8,2019-04-10,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,15,,,,,,,,,,,,
9,2019-04-25,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,17,,,,,,,,,,,,
10,2019-05-01,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,18,,,,,,,,,,,,
11,2019-05-08,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,19,,,,,,,,,,,,
12,2019-05-15,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,20,,,,,,,,,,,,
13,2019-06-05,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,23,,,,,,,,,,,,
14,2019-06-12,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,24,,,,,,,,,,,,
15,2019-06-19,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,25,,,,,,,,,,,,
16,2019-07-03,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,27,,,,,,,,,,,,
17,2019-07-17,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,29,,,,,,,,,,,,
18,2019-07-31,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,31,,,,,,,,,,,,
19,2019-08-21,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,34,,,,,,,,,,,,
20,2019-08-28,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,35,,,,,,,,,,,,
21,2019-09-11,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,37,,,,,,,,,,,,
22,2019-09-25,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,39,,,,,,,,,,,,
23,2019-10-08,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,41,,,,,,,,,,,,
24,2019-10-16,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,42,,,,,,,,,,,,
25,2019-10-23,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,43,,,,,,,,,,,,
26,2019-10-30,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,44,,,,,,,,,,,,
27,2019-11-06,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,45,,,,,,,,,,,,
28,2019-11-14,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,46,,,,,,,,,,,,
29,2019-11-27,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,48,,,,,,,,,,,,
30,2019-12-04,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,49,,,,,,,,,,,,
31,2019-12-11,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,50,,,,,,,,,,,,
32,2019-12-18,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,51,,,,,,,,,,,,
33,2019-12-25,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,52,,,,,,,,,,,,
34,2019-12-28,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,-60.0,-60.0,0.0,52,,,,,,,,,,,,
0,2020-01-02,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,150.0,150.0,0.0,1,,,,,,,,,,,,
1,2020-01-08,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,2,,,,,,,,,,,,
2,2020-01-16,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,3,,,,,,,,,,,,
3,2020-01-22,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,4,,,,,,,,,,,,
4,2020-02-26,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,9,,,,,,,,,,,,
5,2020-03-11,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,11,,,,,,,,,,,,
6,2020-03-25,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,13,,,,,,,,,,,,
7,2020-03-31,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,14,,,,,,,,,,,,
8,2020-04-08,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,15,,,,,,,,,,,,
9,2020-04-22,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,17,,,,,,,,,,,,
10,2020-04-29,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,18,,,,,,,,,,,,
11,2020-05-13,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,20,,,,,,,,,,,,
12,2020-06-03,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,23,,,,,,,,,,,,
13,2020-06-17,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,25,,,,,,,,,,,,
14,2020-07-22,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,30,,,,,,,,,,,,
15,2020-07-28,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,31,,,,,,,,,,,,
16,2020-08-05,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,32,,,,,,,,,,,,
17,2020-08-26,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,35,,,,,,,,,,,,
18,2020-09-02,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,36,,,,,,,,,,,,
19,2020-09-16,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,38,,,,,,,,,,,,
20,2020-09-23,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,39,,,,,,,,,,,,
21,2020-10-14,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,42,0.0,,,,,,,,,,,
22,2020-10-21,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,43,0.0,,,,,,,,,,,
23,2020-10-24,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,-100.0,-100.0,0.0,43,0.0,,,,,,,,,,,
24,2020-10-29,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,44,0.0,,,,,,,,,,,
25,2020-11-05,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,45,,,,,,,,,,,,
26,2020-12-02,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,49,,,,,,,,,,,,
27,2020-12-09,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,50,,,,,,,,,,,,
28,2020-12-23,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,52,,,,,,,,,,,,
0,2021-01-13,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-01-20,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-01-23,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,-50.0,-50.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-01-27,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,200.0,200.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2021-02-10,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2021-10-13,G80100001,紅頭生化管(真空無菌),受容量7ml採血量6ml,支,T,100.0,0.0,0.0,15.0,15.0,0.0,41,,,,,,,,,,,,
