,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-03,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,1,,,,,,,,,,,,
1,2019-01-09,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,2,,,,,,,,,,,,
2,2019-01-15,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,3,,,,,,,,,,,,
3,2019-01-30,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,5,,,,,,,,,,,,
4,2019-02-21,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,8,,,,,,,,,,,,
5,2019-03-13,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,11,,,,,,,,,,,,
6,2019-04-10,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,15,,,,,,,,,,,,
7,2019-04-12,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,15,,,,,,,,,,,,
8,2019-04-17,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,16,,,,,,,,,,,,
9,2019-05-01,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,18,,,,,,,,,,,,
10,2019-05-14,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,20,,,,,,,,,,,,
11,2019-05-22,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,21,,,,,,,,,,,,
12,2019-06-05,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,23,,,,,,,,,,,,
13,2019-06-19,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,25,,,,,,,,,,,,
14,2019-06-26,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,26,,,,,,,,,,,,
15,2019-07-11,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,28,,,,,,,,,,,,
16,2019-07-22,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,30,,,,,,,,,,,,
17,2019-08-07,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,32,,,,,,,,,,,,
18,2019-08-21,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,34,,,,,,,,,,,,
19,2019-09-04,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,36,,,,,,,,,,,,
20,2019-09-25,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,39,,,,,,,,,,,,
21,2019-10-08,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,41,,,,,,,,,,,,
22,2019-10-25,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,43,,,,,,,,,,,,
23,2019-11-06,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,45,,,,,,,,,,,,
24,2019-11-20,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,47,,,,,,,,,,,,
25,2019-11-27,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,48,,,,,,,,,,,,
26,2019-12-04,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,49,,,,,,,,,,,,
27,2019-12-13,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,50,,,,,,,,,,,,
28,2019-12-25,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,52,,,,,,,,,,,,
0,2020-01-02,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,4.0,4.0,0.0,1,,,,,,,,,,,,
1,2020-01-16,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,3,,,,,,,,,,,,
2,2020-01-22,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,4,,,,,,,,,,,,
3,2020-02-19,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,8,,,,,,,,,,,,
4,2020-02-21,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,5.0,0.0,0.0,4.0,4.0,0.0,8,,,,,,,,,,,,
