,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-09,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,2,,,,,,,,,,,,
1,2019-01-23,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,4,,,,,,,,,,,,
2,2019-01-30,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,5,,,,,,,,,,,,
3,2019-02-26,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,9,,,,,,,,,,,,
4,2019-03-20,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,12,,,,,,,,,,,,
5,2019-04-10,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,15,,,,,,,,,,,,
6,2019-04-25,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,17,,,,,,,,,,,,
7,2019-05-22,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,21,,,,,,,,,,,,
8,2019-06-19,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,25,,,,,,,,,,,,
9,2019-07-31,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,31,,,,,,,,,,,,
10,2019-08-28,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,35,,,,,,,,,,,,
11,2019-10-02,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,40,,,,,,,,,,,,
12,2019-10-23,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,43,,,,,,,,,,,,
13,2019-11-14,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,46,,,,,,,,,,,,
14,2019-12-04,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,49,,,,,,,,,,,,
0,2020-01-02,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,1,,,,,,,,,,,,
1,2020-01-08,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,200.0,200.0,0.0,2,,,,,,,,,,,,
2,2020-02-12,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,7,,,,,,,,,,,,
3,2020-03-11,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,11,,,,,,,,,,,,
4,2020-03-25,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,13,,,,,,,,,,,,
5,2020-04-22,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,17,,,,,,,,,,,,
6,2020-05-13,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,20,,,,,,,,,,,,
7,2020-06-03,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,23,,,,,,,,,,,,
8,2020-06-17,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,25,,,,,,,,,,,,
9,2020-07-08,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,28,,,,,,,,,,,,
10,2020-07-28,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,31,,,,,,,,,,,,
11,2020-08-19,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,34,,,,,,,,,,,,
12,2020-09-02,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,36,,,,,,,,,,,,
13,2020-10-07,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,41,0.0,,,,,,,,,,,
14,2020-10-21,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,43,0.0,,,,,,,,,,,
15,2020-10-29,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,44,0.0,,,,,,,,,,,
16,2020-11-18,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,47,,,,,,,,,,,,
17,2020-12-09,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,50,,,,,,,,,,,,
18,2020-12-23,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,52,,,,,,,,,,,,
0,2021-01-20,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-01-27,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-10,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-03-31,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,13,,,,,,,,,,,,
4,2021-04-21,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2021-05-05,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,18,,,,,,,,,,,,
6,2021-05-12,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,19,,,,,,,,,,,,
7,2021-06-09,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,23,,,,,,,,,,,,
8,2021-06-16,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,24,,,,,,,,,,,,
9,2021-06-30,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,26,,,,,,,,,,,,
10,2021-07-21,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2021-08-05,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,200.0,0.0,0.0,100.0,100.0,0.0,31,,,,,,,,,,,,
