,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-03,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,1,,,,,,,,,,,,
1,2019-01-09,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,2,,,,,,,,,,,,
2,2019-01-16,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,3,,,,,,,,,,,,
3,2019-01-30,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,5,,,,,,,,,,,,
4,2019-02-01,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,5,,,,,,,,,,,,
5,2019-02-20,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,70.0,70.0,0.0,8,,,,,,,,,,,,
6,2019-02-26,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,9,,,,,,,,,,,,
7,2019-03-06,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,10,,,,,,,,,,,,
8,2019-03-27,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,13,,,,,,,,,,,,
9,2019-04-10,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,15,,,,,,,,,,,,
10,2019-04-11,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,15,,,,,,,,,,,,
11,2019-05-01,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,18,,,,,,,,,,,,
12,2019-05-08,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,19,,,,,,,,,,,,
13,2019-05-15,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,20,,,,,,,,,,,,
14,2019-05-29,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,22,,,,,,,,,,,,
15,2019-06-12,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,24,,,,,,,,,,,,
16,2019-06-19,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,25,,,,,,,,,,,,
17,2019-06-21,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,25,,,,,,,,,,,,
18,2019-07-10,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,24.0,24.0,0.0,28,,,,,,,,,,,,
19,2019-07-11,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,26.0,26.0,0.0,28,,,,,,,,,,,,
20,2019-07-17,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,29,,,,,,,,,,,,
21,2019-08-07,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,32,,,,,,,,,,,,
22,2019-08-14,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,33,,,,,,,,,,,,
23,2019-08-28,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,35,,,,,,,,,,,,
24,2019-09-16,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,38,,,,,,,,,,,,
25,2019-09-25,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,39,,,,,,,,,,,,
26,2019-10-02,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,9.0,9.0,0.0,40,,,,,,,,,,,,
27,2019-10-04,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,41.0,41.0,0.0,40,,,,,,,,,,,,
28,2019-10-11,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,41,,,,,,,,,,,,
29,2019-10-23,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,43,,,,,,,,,,,,
30,2019-10-30,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,44,,,,,,,,,,,,
31,2019-11-14,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,46,,,,,,,,,,,,
32,2019-11-27,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,45.0,45.0,0.0,48,,,,,,,,,,,,
33,2019-12-02,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,5.0,5.0,0.0,49,,,,,,,,,,,,
34,2019-12-04,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,49,,,,,,,,,,,,
35,2019-12-11,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,50,,,,,,,,,,,,
36,2019-12-18,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,51,,,,,,,,,,,,
0,2020-01-02,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,1,,,,,,,,,,,,
1,2020-01-08,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,24.0,24.0,0.0,2,,,,,,,,,,,,
2,2020-01-14,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,16.0,16.0,0.0,3,,,,,,,,,,,,
3,2020-01-16,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,100.0,100.0,0.0,3,,,,,,,,,,,,
4,2020-02-19,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,8,,,,,,,,,,,,
5,2020-03-09,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,11,,,,,,,,,,,,
6,2020-03-18,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,12,,,,,,,,,,,,
7,2020-03-25,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,13,,,,,,,,,,,,
8,2020-04-08,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,70.0,70.0,0.0,15,,,,,,,,,,,,
9,2020-04-15,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,16,,,,,,,,,,,,
10,2020-04-22,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,17,,,,,,,,,,,,
11,2020-04-29,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,18,,,,,,,,,,,,
12,2020-05-13,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,20,,,,,,,,,,,,
13,2020-05-27,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,22,,,,,,,,,,,,
14,2020-06-22,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,70.0,70.0,0.0,26,,,,,,,,,,,,
15,2020-06-23,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,15.0,15.0,0.0,26,,,,,,,,,,,,
16,2020-06-27,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,15.0,15.0,0.0,26,,,,,,,,,,,,
17,2020-07-08,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,28,,,,,,,,,,,,
18,2020-07-22,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,30,,,,,,,,,,,,
19,2020-07-28,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,31,,,,,,,,,,,,
20,2020-08-05,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,32,,,,,,,,,,,,
21,2020-08-19,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,34,,,,,,,,,,,,
22,2020-09-09,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,37,,,,,,,,,,,,
23,2020-09-23,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,39,,,,,,,,,,,,
24,2020-09-26,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,-50.0,-50.0,0.0,39,,,,,,,,,,,,
25,2020-10-02,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,70.0,70.0,0.0,40,0.0,,,,,,,,,,,
26,2020-10-14,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,42,0.0,,,,,,,,,,,
27,2020-10-29,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,44,0.0,,,,,,,,,,,
28,2020-11-25,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,48,,,,,,,,,,,,
29,2020-12-16,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,51,,,,,,,,,,,,
0,2021-01-13,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-01-20,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-01-27,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-10,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2021-04-07,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2021-04-14,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021-04-21,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,50.0,50.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2021-05-12,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,19,,,,,,,,,,,,
8,2021-05-26,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,21,,,,,,,,,,,,
9,2021-06-02,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,30.0,30.0,0.0,22,,,,,,,,,,,,
10,2021-06-09,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,23,,,,,,,,,,,,
11,2021-06-16,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,24,,,,,,,,,,,,
12,2021-06-30,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,20.0,20.0,0.0,26,,,,,,,,,,,,
13,2021-07-07,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2021-07-14,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,10.0,10.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2021-07-21,B13332005,塑膠 P.E.手套，未消毒，單支,100支/盒 150盒/箱,盒,T,100.0,0.0,0.0,40.0,40.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
