,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2020-04-17,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,16,,,,,,,,,,,,
1,2020-04-22,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,3.0,3.0,0.0,17,,,,,,,,,,,,
2,2020-04-29,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,18,,,,,,,,,,,,
3,2020-05-13,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,3.0,3.0,0.0,20,,,,,,,,,,,,
4,2020-05-20,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,3.0,3.0,0.0,21,,,,,,,,,,,,
5,2020-05-27,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,3.0,3.0,0.0,22,,,,,,,,,,,,
6,2020-06-03,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,23,,,,,,,,,,,,
7,2020-06-11,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,10.0,10.0,0.0,24,,,,,,,,,,,,
8,2020-06-23,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,10.0,10.0,0.0,26,,,,,,,,,,,,
9,2020-07-08,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,10.0,10.0,0.0,28,,,,,,,,,,,,
10,2020-08-12,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,10.0,10.0,0.0,33,,,,,,,,,,,,
11,2020-12-02,B13500619,無粉乳膠手套,100支/盒﹑10盒/箱,盒,T,3.0,0.0,0.0,10.0,10.0,0.0,49,,,,,,,,,,,,
