,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週,內部秏損量(-),驗收入庫量(+),退料量(-),被退料量(+),贈予量(+),退貨量(-),發料量(-),交換／繳庫量(+),借出入量(+),不可使用量(-),日盤點調整(+),月盤點調整(+)
0,2019-01-03,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,1,,,,,,,,,,,,
1,2019-01-09,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,2,,,,,,,,,,,,
2,2019-01-21,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,4,,,,,,,,,,,,
3,2019-01-30,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,70.0,70.0,0.0,5,,,,,,,,,,,,
4,2019-02-13,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,7,,,,,,,,,,,,
5,2019-02-20,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,8,,,,,,,,,,,,
6,2019-03-01,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,9,,,,,,,,,,,,
7,2019-03-06,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,10,,,,,,,,,,,,
8,2019-03-13,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,11,,,,,,,,,,,,
9,2019-03-20,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,12,,,,,,,,,,,,
10,2019-03-27,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,13,,,,,,,,,,,,
11,2019-04-01,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,14,,,,,,,,,,,,
12,2019-04-15,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,16,,,,,,,,,,,,
13,2019-04-17,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,16,,,,,,,,,,,,
14,2019-04-25,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,17,,,,,,,,,,,,
15,2019-05-01,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,18,,,,,,,,,,,,
16,2019-05-07,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,19,,,,,,,,,,,,
17,2019-05-08,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,19,,,,,,,,,,,,
18,2019-05-15,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,20,,,,,,,,,,,,
19,2019-05-22,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,21,,,,,,,,,,,,
20,2019-05-29,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,22,,,,,,,,,,,,
21,2019-06-05,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,23,,,,,,,,,,,,
22,2019-06-12,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,24,,,,,,,,,,,,
23,2019-06-19,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,25,,,,,,,,,,,,
24,2019-07-03,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,27,,,,,,,,,,,,
25,2019-07-10,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,28,,,,,,,,,,,,
26,2019-07-17,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,29,,,,,,,,,,,,
27,2019-07-24,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,30,,,,,,,,,,,,
28,2019-07-31,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,80.0,80.0,0.0,31,,,,,,,,,,,,
29,2019-08-07,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,32,,,,,,,,,,,,
30,2019-08-14,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,33,,,,,,,,,,,,
31,2019-08-21,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,34,,,,,,,,,,,,
32,2019-09-04,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,50.0,50.0,0.0,36,,,,,,,,,,,,
33,2019-09-11,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,20.0,20.0,0.0,37,,,,,,,,,,,,
34,2019-09-24,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,39,,,,,,,,,,,,
35,2019-09-25,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,60.0,60.0,0.0,39,,,,,,,,,,,,
36,2019-10-02,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,40,,,,,,,,,,,,
37,2019-10-08,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,41,,,,,,,,,,,,
38,2019-10-16,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,40.0,40.0,0.0,42,,,,,,,,,,,,
39,2019-10-23,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,70.0,70.0,0.0,43,,,,,,,,,,,,
40,2019-10-30,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,90.0,0.0,0.0,30.0,30.0,0.0,44,,,,,,,,,,,,
