,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-02-14,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,3.0,3.0,0.0,7
1,2019-03-05,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,6.0,6.0,0.0,10
2,2019-06-25,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,6.0,6.0,0.0,26
3,2019-07-23,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,30
4,2019-08-06,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,5.0,5.0,0.0,32
5,2019-10-08,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,3.0,3.0,0.0,41
6,2019-12-17,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,5.0,5.0,0.0,51
0,2020-06-09,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,4.0,4.0,0.0,24
1,2020-07-14,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,29
2,2020-08-11,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,3.0,3.0,0.0,33
3,2020-09-01,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,5.0,5.0,0.0,36
4,2020-11-24,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,48
5,2020-11-29,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,-2.0,-2.0,0.0,48
6,2020-12-22,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,52
0,2021-01-19,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,5.0,5.0,0.0,3
1,2021-04-08,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,8.0,8.0,0.0,14
2,2021-06-29,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,6.0,6.0,0.0,26
3,2021-07-29,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,3.0,3.0,0.0,30
4,2021-08-10,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,3.0,3.0,0.0,32
5,2021-08-24,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,8.0,8.0,0.0,34
6,2021-11-16,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,3.0,3.0,0.0,46
7,2021-11-23,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,6.0,6.0,0.0,47
