,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2020-02-10,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,7
1,2020-03-23,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,20.0,20.0,0.0,13
2,2020-03-31,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,20.0,20.0,0.0,14
3,2020-05-04,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,10.0,10.0,0.0,19
4,2020-07-14,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,29
5,2020-08-11,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,33
6,2020-09-08,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,37
7,2020-10-27,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,44
8,2020-12-08,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,50
0,2021-01-26,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,4
1,2021-02-10,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,10.0,10.0,0.0,6
2,2021-05-17,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,20.0,20.0,0.0,20
3,2021-05-19,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,20.0,20.0,0.0,20
4,2021-06-11,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,10.0,10.0,0.0,23
5,2021-06-29,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,26
6,2021-07-07,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,10.0,10.0,0.0,27
7,2021-10-12,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,41
8,2021-10-19,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,42
9,2021-11-02,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,44
10,2021-11-23,B13700009,檢診手套(非滅菌),,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,47
