,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-03-05,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,10
1,2019-05-21,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,21
2,2019-10-15,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,42
3,2019-10-29,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,44
0,2020-03-17,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,12
1,2020-09-22,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,39
2,2020-11-10,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,46
0,2021-01-19,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,3
1,2021-01-26,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,4
2,2021-04-15,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,15
3,2021-05-04,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,18
4,2021-05-11,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,19
5,2021-05-19,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,10.0,10.0,0.0,20
6,2021-07-23,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,2.0,2.0,0.0,29
7,2021-07-29,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,30
8,2021-08-05,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,31
9,2021-08-31,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,35
10,2021-09-07,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,4.0,4.0,0.0,36
11,2021-09-28,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,39
12,2021-10-12,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,41
13,2021-10-26,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,43
14,2021-11-09,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,20.0,0.0,0.0,20.0,20.0,0.0,45
