,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-08,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,2.0,2.0,0.0,2
1,2019-03-05,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,10
2,2019-07-02,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,27
3,2019-08-20,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,34
4,2019-10-15,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,42
5,2019-11-26,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,48
0,2020-01-31,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,,0.0,5.0,5.0,0.0,5
1,2020-03-10,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,2.0,2.0,0.0,11
2,2020-04-21,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,30.0,30.0,0.0,17
3,2020-04-28,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,10.0,10.0,0.0,18
4,2020-05-23,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,10.0,10.0,0.0,21
5,2020-08-11,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,33
6,2020-11-17,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,47
7,2020-12-23,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,52
0,2021-01-26,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,4
1,2021-05-11,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,5.0,5.0,0.0,19
2,2021-05-19,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,10.0,10.0,0.0,20
3,2021-05-22,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,1.0,1.0,0.0,20
4,2021-08-24,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,2.0,2.0,0.0,34
5,2021-08-31,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,35
6,2021-11-02,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,20.0,0.0,0.0,3.0,3.0,0.0,44
