,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-05-07,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,19
1,2019-06-18,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,25
2,2019-07-02,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,27
3,2019-07-25,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,3.0,3.0,0.0,30
4,2019-07-30,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,31
5,2019-08-06,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,32
6,2019-08-22,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,34
7,2019-09-17,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,38
8,2019-09-24,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,39
9,2019-10-08,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,41
10,2019-10-15,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,42
11,2019-10-22,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,43
12,2019-10-29,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,44
13,2019-11-12,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,46
14,2019-11-19,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,47
15,2019-12-03,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,49
16,2019-12-10,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,1.0,1.0,0.0,50
17,2019-12-24,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,3.0,3.0,0.0,52
18,2019-12-31,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,1
0,2020-01-07,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,,0.0,1.0,1.0,0.0,2
1,2020-01-10,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,,0.0,2.0,2.0,0.0,2
2,2020-01-14,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,,0.0,2.0,2.0,0.0,3
3,2020-01-23,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,,0.0,6.0,6.0,0.0,4
4,2020-02-22,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,2.0,2.0,0.0,8
5,2020-03-28,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,3.0,0.0,0.0,11.0,11.0,0.0,13
