,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-03,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,10.0,10.0,0.0,1
1,2019-01-08,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,2
2,2019-01-22,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,4
3,2019-01-29,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,5
4,2019-02-01,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,5
5,2019-02-19,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,8
6,2019-03-05,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,10
7,2019-04-02,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,14
8,2019-04-09,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,15
9,2019-04-16,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,16
10,2019-04-23,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,17
11,2019-05-21,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,21
12,2019-05-25,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,2.0,2.0,0.0,21
13,2019-06-04,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,23
14,2019-06-25,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,26
15,2019-07-16,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,29
16,2019-07-30,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,31
17,2019-08-20,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,34
18,2019-08-25,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,1.0,1.0,0.0,34
19,2019-09-03,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,36
20,2019-09-10,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,37
21,2019-09-24,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,39
22,2019-10-01,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,40
23,2019-10-27,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,-2.0,-2.0,0.0,43
24,2019-10-29,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,5.0,5.0,0.0,44
25,2019-11-12,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,46
26,2019-11-26,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,48
27,2019-12-17,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,51
0,2020-01-07,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,,0.0,8.0,8.0,0.0,2
1,2020-02-18,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,8
2,2020-06-09,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,24
3,2020-06-16,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,25
4,2020-06-23,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,26
5,2020-06-30,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,27
6,2020-07-14,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,29
7,2020-07-21,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,30
8,2020-08-11,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,33
9,2020-08-25,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,35
10,2020-09-01,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,36
11,2020-09-29,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,40
12,2020-11-12,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,46
13,2020-11-17,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,47
14,2020-11-24,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,48
15,2020-12-11,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,50
16,2020-12-16,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,51
17,2020-12-29,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,53
0,2021-01-19,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,3
1,2021-01-26,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,4
2,2021-02-23,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,8
3,2021-03-16,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,11
4,2021-03-23,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,12
5,2021-03-30,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,13
6,2021-04-08,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,14
7,2021-05-04,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,5.0,5.0,0.0,18
8,2021-05-25,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,21
9,2021-07-06,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,5.0,5.0,0.0,27
10,2021-08-24,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,5.0,5.0,0.0,34
11,2021-09-07,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,36
12,2021-09-14,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,37
13,2021-09-28,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,39
14,2021-10-05,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,40
15,2021-10-19,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,42
16,2021-11-02,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,8.0,8.0,0.0,44
17,2021-11-30,K80003312,藍蓋螺旋尿管,10ml,支,T,8.0,0.0,0.0,5.0,5.0,0.0,48
