,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-02,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,1
1,2019-01-29,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,5
2,2019-02-26,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,9
3,2019-03-05,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,10
4,2019-04-16,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,16
5,2019-04-23,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,17
6,2019-05-07,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,19
7,2019-05-21,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,21
8,2019-06-04,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,23
9,2019-07-02,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,27
10,2019-07-09,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,28
11,2019-08-06,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,32
12,2019-08-20,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,34
13,2019-09-10,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,37
14,2019-10-15,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,42
15,2019-10-29,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,44
16,2019-11-19,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,47
17,2019-12-17,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,51
0,2020-01-07,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,,0.0,30.0,30.0,0.0,2
1,2020-02-04,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,6
2,2020-03-17,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,12
3,2020-03-31,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,100.0,100.0,0.0,14
4,2020-06-30,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,27
5,2020-08-11,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,33
6,2020-09-01,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,36
7,2020-09-29,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,13.0,13.0,0.0,40
8,2020-10-02,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,17.0,17.0,0.0,40
9,2020-10-20,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,43
10,2020-10-27,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,44
11,2020-12-29,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,53
0,2021-01-19,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,3
1,2021-01-26,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,4
2,2021-02-23,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,8
3,2021-04-08,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,14
4,2021-04-13,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,30.0,30.0,0.0,15
5,2021-04-27,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,17
6,2021-05-04,K80001908,定量尿沈渣離心管-(紅蓋管),100支/包,支,T,30.0,0.0,0.0,20.0,20.0,0.0,18
