,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-10,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,2
1,2019-01-22,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,4
2,2019-02-01,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,5
3,2019-02-26,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,9
4,2019-03-12,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,11
5,2019-04-02,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,14
6,2019-04-09,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,15
7,2019-05-17,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,20
8,2019-06-04,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,23
9,2019-06-11,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,24
10,2019-07-01,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,27
11,2019-07-30,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,31
12,2019-08-20,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,34
13,2019-08-27,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,35
14,2019-09-17,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,38
15,2019-10-29,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,44
16,2019-11-05,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,45
17,2019-11-26,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,48
18,2019-12-17,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,51
0,2020-01-07,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,,0.0,100.0,100.0,0.0,2
1,2020-01-14,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,,0.0,100.0,100.0,0.0,3
2,2020-02-12,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,2.0,2.0,0.0,7
3,2020-02-18,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,8
4,2020-03-31,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,14
5,2020-06-27,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,26
6,2020-07-14,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,29
7,2020-08-11,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,33
8,2020-09-08,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,37
9,2020-10-06,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,41
10,2020-11-05,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,45
11,2020-11-24,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,48
12,2020-11-29,G80504051,紫頭CBC管(真空無菌),受容量5ml採血量2-3ml,支,T,100.0,0.0,0.0,-100.0,-100.0,0.0,48
