,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-02,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,2.0,2.0,0.0,1
1,2019-01-08,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,2
2,2019-04-09,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,5.0,5.0,0.0,15
3,2019-05-07,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,2.0,2.0,0.0,19
4,2019-06-04,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,23
5,2019-07-30,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,5.0,5.0,0.0,31
6,2019-08-27,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,35
7,2019-10-15,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,42
8,2019-12-10,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,50
9,2019-12-24,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,2.0,2.0,0.0,52
0,2020-02-25,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,9
1,2020-03-10,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,11
2,2020-07-06,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,5.0,5.0,0.0,28
0,2021-01-07,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,1
1,2021-01-19,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,3
2,2021-05-04,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,18
3,2021-06-24,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,25
4,2021-08-05,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,31
5,2021-08-24,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,2.0,2.0,0.0,34
6,2021-09-28,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,39
7,2021-10-05,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,2.0,2.0,0.0,40
8,2021-10-26,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,3.0,3.0,0.0,43
9,2021-11-02,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,2.0,2.0,0.0,44
10,2021-11-09,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,2.0,2.0,0.0,45
11,2021-11-23,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,5.0,0.0,0.0,5.0,5.0,0.0,47
