,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-05-07,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,1.0,1.0,0.0,19
1,2019-12-13,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,1.0,1.0,0.0,50
0,2020-01-23,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,,0.0,2.0,2.0,0.0,4
1,2020-03-04,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,2.0,2.0,0.0,10
2,2020-03-24,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,1.0,1.0,0.0,13
3,2020-03-25,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,10.0,10.0,0.0,13
4,2020-04-21,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,20.0,20.0,0.0,17
5,2020-06-03,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,-13.0,-13.0,0.0,23
6,2020-08-18,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,1.0,1.0,0.0,34
0,2021-05-17,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,4.0,4.0,0.0,20
1,2021-05-19,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,2.0,2.0,0.0,20
2,2021-05-21,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,2.0,2.0,0.0,20
3,2021-05-22,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,2.0,2.0,0.0,20
4,2021-05-25,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,2.0,2.0,0.0,21
5,2021-06-08,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,1.0,1.0,0.0,23
6,2021-06-11,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,4.0,4.0,0.0,23
7,2021-06-29,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,1.0,1.0,0.0,26
8,2021-07-13,Z25132049,拋棄式護士帽,顏色配合醫院需求，100PC/包 10包/箱,盒,T,1.0,0.0,0.0,1.0,1.0,0.0,28
