,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-02-19,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,8
1,2019-07-02,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,3.0,3.0,0.0,27
2,2019-07-30,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,31
3,2019-08-13,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,3.0,3.0,0.0,33
4,2019-08-27,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,35
5,2019-10-01,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,7.0,7.0,0.0,40
6,2019-10-15,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,3.0,3.0,0.0,42
7,2019-10-29,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,2.0,2.0,0.0,44
8,2019-11-19,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,47
9,2019-12-17,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,2.0,2.0,0.0,51
10,2019-12-24,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,52
11,2019-12-28,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,2.0,2.0,0.0,52
12,2019-12-31,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,2.0,2.0,0.0,1
0,2020-02-11,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,7
1,2020-06-09,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,24
2,2020-06-16,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,3.0,3.0,0.0,25
3,2020-06-30,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,27
4,2020-07-06,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,3.0,3.0,0.0,28
5,2020-08-11,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,7.0,7.0,0.0,33
6,2020-09-22,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,39
7,2020-10-20,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,43
8,2020-11-24,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,3.0,3.0,0.0,48
9,2020-12-01,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,49
0,2021-01-19,B04820007,3M醫療膠帶(未滅菌),1/2吋*10碼,捲,T,7.0,0.0,0.0,5.0,5.0,0.0,3
