,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-02,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,1
1,2019-01-08,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,2
2,2019-01-15,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,3
3,2019-01-22,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,4
4,2019-02-18,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,400.0,400.0,0.0,8
5,2019-02-19,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,8
6,2019-02-26,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,9
7,2019-03-05,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,10
8,2019-03-12,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,11
9,2019-03-19,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,12
10,2019-03-26,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,13
11,2019-04-02,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,14
12,2019-04-09,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,15
13,2019-04-16,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,600.0,600.0,0.0,16
14,2019-04-23,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,17
15,2019-04-30,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,18
16,2019-05-07,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,19
17,2019-05-14,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,20
18,2019-05-21,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,21
19,2019-05-28,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,22
20,2019-06-04,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,23
21,2019-06-11,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,24
22,2019-06-18,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,25
23,2019-06-25,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,26
24,2019-07-02,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,27
25,2019-07-09,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,28
26,2019-07-16,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,29
27,2019-07-23,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,30
28,2019-07-30,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,31
29,2019-08-06,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,32
30,2019-08-13,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,1000.0,1000.0,0.0,33
31,2019-08-20,F10110303,塑膠藥杯，30ML刻度,30cc 1.須有清楚刻度 ，杯口平滑   2.杯口寬減杯底寬度少於1cm(投標時請附5個樣品現場審查),個,T,1000.0,0.0,0.0,800.0,800.0,0.0,34
