,庫房,料號,品名,數量,週,工作日,帳務日期
6163,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),10,1,False,2021/1/10
6173,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),10,2,False,2021/1/16
6188,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),15,3,False,2021/1/24
6199,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),11,4,False,2021/1/31
13187,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),12,5,True,2021/2/7
13193,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),6,6,False,2021/2/13
13203,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),10,7,False,2021/2/21
13221,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),18,8,False,2021/2/28
20514,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),18,9,False,2021/3/7
20529,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),15,10,False,2021/3/13
20565,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),17,11,False,2021/3/20
20566,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),15,12,False,2021/3/27
27902,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),18,13,False,2021/4/4
27909,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),8,14,False,2021/4/11
27915,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),6,15,False,2021/4/18
27919,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),4,16,True,2021/4/25
36141,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),10,17,False,2021/5/2
36158,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),17,18,False,2021/5/9
36168,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),11,19,False,2021/5/16
36186,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),18,20,False,2021/5/23
36203,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),17,21,False,2021/5/30
44822,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),13,22,False,2021/6/6
44834,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),12,23,False,2021/6/13
44848,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),15,24,False,2021/6/19
44855,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),7,25,False,2021/6/26
54171,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),11,26,False,2021/7/4
54182,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),11,27,False,2021/7/11
54197,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),16,28,False,2021/7/18
54212,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),16,29,False,2021/7/25
54221,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),9,30,True,2021/7/30
62535,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),14,31,False,2021/8/8
62546,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),11,32,False,2021/8/15
62556,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),10,33,False,2021/8/21
62571,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),15,34,False,2021/8/29
71011,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),8,35,False,2021/9/5
71020,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),9,36,False,2021/9/11
71033,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),13,37,False,2021/9/19
71044,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),12,38,False,2021/9/25
71049,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),5,39,True,2021/9/30
78681,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),10,40,False,2021/10/10
78695,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),14,41,False,2021/10/17
78712,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),18,42,False,2021/10/24
78719,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),7,43,False,2021/10/30
86710,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),11,44,False,2021/11/6
86731,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),21,45,False,2021/11/14
86744,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),13,46,False,2021/11/21
86754,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),10,47,False,2021/11/28
93642,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),7,48,True,2021/12/2
93648,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),6,49,False,2021/12/11
93655,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),8,50,False,2021/12/19
93660,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),5,51,False,2021/12/25
93662,DLN6,F01321004,廢液收集器-開刀房區(有止溢閥),2,52,True,2021/12/28
