,庫房,料號,品名,數量,週,工作日,帳務日期
7351,DLN6,I20115199,克萊福藥物準備系統組件,6,1,True,2021/1/8
7354,DLN6,I20115199,克萊福藥物準備系統組件,3,2,True,2021/1/14
7355,DLN6,I20115199,克萊福藥物準備系統組件,3,3,True,2021/1/20
7360,DLN6,I20115199,克萊福藥物準備系統組件,9,4,True,2021/1/28
14221,DLN6,I20115199,克萊福藥物準備系統組件,11,5,True,2021/2/5
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,6,True,2021/1/4
14224,DLN6,I20115199,克萊福藥物準備系統組件,7,7,True,2021/2/18
14227,DLN6,I20115199,克萊福藥物準備系統組件,5,8,True,2021/2/24
21494,DLN6,I20115199,克萊福藥物準備系統組件,4,9,True,2021/3/3
21498,DLN6,I20115199,克萊福藥物準備系統組件,8,10,True,2021/3/11
21501,DLN6,I20115199,克萊福藥物準備系統組件,5,11,True,2021/3/19
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,12,True,2021/1/4
21503,DLN6,I20115199,克萊福藥物準備系統組件,5,13,True,2021/3/31
29024,DLN6,I20115199,克萊福藥物準備系統組件,5,14,True,2021/4/9
29028,DLN6,I20115199,克萊福藥物準備系統組件,8,15,True,2021/4/16
29031,DLN6,I20115199,克萊福藥物準備系統組件,5,16,True,2021/4/22
29032,DLN6,I20115199,克萊福藥物準備系統組件,3,17,True,2021/4/28
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,18,True,2021/1/4
37619,DLN6,I20115199,克萊福藥物準備系統組件,9,19,True,2021/5/14
37622,DLN6,I20115199,克萊福藥物準備系統組件,4,20,True,2021/5/20
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,21,True,2021/1/4
46298,DLN6,I20115199,克萊福藥物準備系統組件,8,22,True,2021/6/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,23,True,2021/1/4
46300,DLN6,I20115199,克萊福藥物準備系統組件,3,24,False,2021/6/19
46306,DLN6,I20115199,克萊福藥物準備系統組件,14,25,True,2021/6/23
46307,DLN6,I20115199,克萊福藥物準備系統組件,5,26,True,2021/6/29
55491,DLN6,I20115199,克萊福藥物準備系統組件,2,27,True,2021/7/9
55492,DLN6,I20115199,克萊福藥物準備系統組件,2,28,True,2021/7/12
55494,DLN6,I20115199,克萊福藥物準備系統組件,4,29,True,2021/7/21
55495,DLN6,I20115199,克萊福藥物準備系統組件,2,30,True,2021/7/29
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,31,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,32,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,33,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,34,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,35,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,36,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,37,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,38,True,2021/1/4
72634,DLN6,I20115199,克萊福藥物準備系統組件,2,39,True,2021/9/28
80029,DLN6,I20115199,克萊福藥物準備系統組件,1,40,False,2021/10/4
80030,DLN6,I20115199,克萊福藥物準備系統組件,1,41,True,2021/10/11
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,42,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,43,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,44,True,2021/1/4
88155,DLN6,I20115199,克萊福藥物準備系統組件,1,45,True,2021/11/8
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,46,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,47,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,48,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,49,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,50,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,51,True,2021/1/4
7348,DLN6,I20115199,克萊福藥物準備系統組件,0,52,True,2021/1/4
